loan_id,state_code,county,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,loan_type,loan_purpose,lien_position,reverse_mortgage,open_end_line_of_credit,loan_amount,closing_date,first_payment_date,maturity_date,loan_term,principal_interest_pmt,interest_rate,property_value,total_loan_costs,origition_charges,other_loan_costs,lender_credits,prepayment_pelty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,occupancy_type,manufactured_home,total_units,income_thousands,recurring_monthly_debt,median_fico_score,credit_score_type,aus_type,umbs_code,target_profit
5028168,TX,Travis    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,545000,2021-09-14,2021-10-01,2051-09-01,360,2328.59,3.125,850367,9448.319999999985,4523.499999999985,4924.82,,,,False,0,0,False,Primary residence,False,1,194,5497.0,710,FICO Risk Score Classic,LP,UMBS 15YR 2.5,27250.000000000025
5028180,GA,Dawson    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Home purchase,1,False,False,545000,2021-09-15,2021-11-01,2051-10-01,360,2289.11,2.99,573685,7804.999999999985,4523.499999999985,3281.5,,,,False,0,0,False,Primary residence,False,1,150,4500.0,710,Experian Fair Isaac,DU,UMBS 15YR 2.5,27250.000000000025
5028280,NV,Clark    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,105000,2021-09-16,2021-11-01,2051-10-01,360,434.59999999999997,2.875,305588,2857.0000000000005,1900.5000000000005,956.5,,,,False,0,0,False,Primary residence,False,1,27,833.0,710,FICO Risk Score Classic,DU,UMBS 30YR 2.5,5250.000000000005
5028302,FL,Lee    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,185000,2021-09-17,2021-11-01,2036-10-01,180,1199.05,2.125,353256,15643.400000000003,13967.500000000004,1675.9,,,,False,0,0,False,Primary residence,False,1,241,5624.0,710,FICO Risk Score Classic,LP,UMBS 30YR 1.5,9250.00000000001
5028469,WA,King    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,365000,2021-09-17,2021-11-01,2051-10-01,360,1559.51,3.125,493244,9015.48,6606.5,2408.98,,,,False,0,0,False,Investment property,False,1,508,11854.0,710,FICO Risk Score Classic,DU,UMBS 30YR 2.5,18250.000000000015
5028586,NJ,Camden    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,225000,2021-09-17,2021-11-01,2041-10-01,240,1217.09,2.75,326087,4179.5,4072.5,107,,,,False,0,0,False,Primary residence,False,1,136,2267.0,710,Experian Fair Isaac,DU,UMBS 30YR 2.5,11250.00000000001
5028656,MD,Dorchester    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,85000,2021-09-17,2021-11-01,2036-10-01,180,580.51,2.875,229730,1712.4999999999977,705.4999999999977,1007,,,,False,0,0,False,Primary residence,False,1,55,1146.0,710,Equifax Beacon 5.0,DU,UMBS 15YR 2.5,4250.000000000004
5028759,IL,McHenry    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Home purchase,1,False,False,255000,2021-08-31,2021-10-01,2051-09-01,360,1055.45,2.875,312156,8433.0,4615.500000000001,3817.5,,,,False,0,0,False,Primary residence,False,1,136,3514.0,711,FICO Risk Score Classic,LP,UMBS 30YR 2.5,12750.000000000011
5028802,WA,Benton    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,255000,2021-09-15,2021-11-01,2051-10-01,360,1071.05,2.99,327596,2223.4999999999927,2116.4999999999927,107,,,,False,0,0,False,Primary residence,False,1,61,2186.0,711,Equifax Beacon 5.0,LP,UMBS 15YR 2.5,12750.000000000011
5028806,CA,Placer    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,265000,2021-09-02,2021-10-01,2051-09-01,360,1071.04,2.69,547748,14039.240000000034,13568.000000000035,471.24,,,,False,0,0,False,Primary residence,False,1,119,1984.0,711,Experian Fair Isaac,DU,UMBS 30YR 2.0,13250.000000000011
5028934,CA,San Diego   ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,425000,2021-08-24,2021-10-01,2051-09-01,360,1873.64,3.375,790110,2857.0000000000073,1657.5000000000073,1199.5,,,,False,0,0,False,Primary residence,False,1,128,2240.0,711,Equifax Beacon 5.0,LP,UMBS 30YR 3.0,21250.00000000002
5028943,TN,Williamson    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,345000,2021-08-26,2021-10-01,2036-09-01,180,2275.6800000000003,2.375,907895,19787.820000000047,17664.000000000047,2123.82,,,,False,0,0,False,Primary residence,False,1,203,5075.0,711,Experian Fair Isaac,DU,UMBS 30YR 2.0,17250.000000000015
5028961,CA,Riverside    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,295000,2021-08-27,2021-10-01,2036-09-01,180,1962.94,2.5,456022,15104.00000000004,15104.00000000004,0,,,,False,0,0,False,Second residence,False,1,268,10720.0,711,Equifax Beacon 5.0,LP,UMBS 30YR 2.0,14750.000000000013
5028967,GA,Cherokee    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,175000,2021-08-27,2021-10-01,2051-09-01,360,712.79,2.75,345850,4562.0,3167.5,1394.5,,,,False,0,0,False,Primary residence,False,1,75,1813.0,711,Equifax Beacon 5.0,DU,UMBS 30YR 2.5,8750.000000000007
5029058,PA,Chester    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,255000,2021-08-28,2021-10-01,2041-09-01,240,1409.44,2.99,303644,7685.000000000001,4615.500000000001,3069.5,,,,False,0,0,False,Primary residence,False,1,95,3167.0,711,FICO Risk Score Classic,DU,UMBS 30YR 2.5,12750.000000000011
5029078,TN,Shelby    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,95000,2021-08-31,2021-10-01,2051-09-01,360,418.82,3.375,118750,1923.5000000000018,370.5000000000018,1553,,,,False,0,0,False,Primary residence,False,1,47,784.0,711,Equifax Beacon 5.0,DU,UMBS 30YR 3.0,4750.000000000005
5029344,CA,Monterey    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,295000,2021-09-01,2021-10-01,2051-09-01,360,1300.53,3.375,584970,2224.5,0.0,2224.5,,,,False,0,0,False,Investment property,False,1,204,7140.0,711,Experian Fair Isaac,DU,UMBS 15YR 3.0,14750.000000000013
5029348,CA,Los Angeles   ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,255000,2021-09-01,2021-10-01,2036-09-01,180,1682.02,2.375,590825,14032.080000000034,13056.000000000035,976.08,,,,False,0,0,False,Primary residence,False,1,87,3335.0,711,Experian Fair Isaac,LP,UMBS 30YR 2.0,12750.000000000011
5029429,TX,Tarrant    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,225000,2021-09-01,2021-10-01,2036-09-01,180,1497.16,2.5,432693,6817.400000000011,4432.500000000011,2384.9,,,,False,0,0,False,Primary residence,False,1,112,4574.0,711,Equifax Beacon 5.0,DU,UMBS 15YR 2.0,11250.00000000001
5029438,FL,Hillsborough    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,525000,2021-09-01,2021-10-01,2051-09-01,360,2205.1000000000004,2.99,860092,12627.4,9502.5,3124.8999999999996,,,,False,0,0,False,Primary residence,False,1,256,8320.0,711,Equifax Beacon 5.0,DU,UMBS 30YR 2.5,26250.000000000022
5029443,NJ,Ocean    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Home improvement,1,False,False,115000,2021-09-02,2021-10-01,2036-09-01,180,812.79,3.375,250000,2576.000000000002,448.5000000000018,2127.5,,,,False,0,0,False,Investment property,False,1,21,403.0,711,Equifax Beacon 5.0,DU,UMBS 30YR 3.0,5750.0000000000055
5029456,CA,Orange    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Home purchase,1,False,False,615000,2021-09-03,2021-10-01,2051-09-01,360,2669.2900000000004,3.25,647369,4432.150000000011,2398.500000000011,2033.65,,,,False,0,0,False,Primary residence,False,1,128,4587.0,711,FICO Risk Score Classic,DU,UMBS 30YR 3.0,30750.00000000003
5029532,OR,Washington    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,355000,2021-09-03,2021-10-01,2051-09-01,360,1540.81,3.25,682693,2752.91,0.0,2752.91,,,,False,0,0,False,Investment property,False,1,145,5559.0,711,FICO Risk Score Classic,DU,UMBS 15YR 3.0,17750.000000000015
5029629,TX,Dallas    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,115000,2021-09-03,2021-10-01,2041-09-01,240,650.52,3.25,251147,2769.250000000002,448.5000000000018,2320.75,,,,False,0,0,False,Primary residence,False,1,127,2329.0,711,Experian Fair Isaac,DU,UMBS 30YR 3.0,5750.0000000000055
5029705,GA,Chatham    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,185000,2021-09-04,2021-10-01,2051-09-01,360,790.4399999999999,3.125,260564,3348.500000000002,3348.500000000002,0,,,,False,0,0,False,Primary residence,False,1,na,,711,FICO Risk Score Classic,DU,UMBS 30YR 2.5,9250.00000000001
5029758,TX,Tarrant    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,185000,2021-09-04,2021-10-01,2036-09-01,180,1241.76,2.625,264286,12045.400000000025,9472.000000000025,2573.4,,,,False,0,0,False,Primary residence,False,1,173,6344.0,711,Equifax Beacon 5.0,DU,UMBS 30YR 2.0,9250.00000000001
5029821,PA,Juniata    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,245000,2021-09-04,2021-10-01,2036-09-01,180,1616.06,2.375,313621,15096.000000000033,12544.000000000033,2552,,,,False,0,0,False,Primary residence,False,1,92,2530.0,711,FICO Risk Score Classic,LP,UMBS 30YR 2.0,12250.000000000011
5029840,MA,Plymouth    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,205000,2021-09-04,2021-10-01,2041-09-01,240,1133.08,2.99,559651,5429.200000000001,3710.500000000001,1718.6999999999998,,,,False,0,0,False,Primary residence,False,1,111,4440.0,711,Experian Fair Isaac,DU,UMBS 30YR 2.5,10250.00000000001
5029854,MI,Wayne    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,165000,2021-09-04,2021-10-01,2051-09-01,360,693.04,2.99,313868,4212.000000000001,2986.500000000001,1225.5,,,,False,0,0,False,Primary residence,False,1,52,1647.0,711,Experian Fair Isaac,LP,UMBS 30YR 2.5,8250.000000000007
5029856,TX,Harris    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Home purchase,1,False,False,225000,2021-09-07,2021-10-01,2051-09-01,360,1038.77,3.75,267858,169.95000000003984,-1732.49999999996,1902.4499999999998,,,,False,0,0,False,Primary residence,False,1,50,1792.0,711,Equifax Beacon 5.0,DU,UMBS 30YR 3.5,11250.00000000001
5029880,CA,Shasta    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,305000,2021-09-07,2021-10-01,2041-09-01,240,1668.51,2.875,576778,7350.0,5520.5,1829.5,,,,False,0,0,False,Primary residence,False,1,69,2818.0,711,FICO Risk Score Classic,DU,UMBS 30YR 2.5,15250.000000000013
5029954,AZ,Maricopa    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Home purchase,1,False,False,435000,2021-09-07,2021-10-01,2051-09-01,360,1888.04,3.25,448454,0.0,0.0,0,6393.1,,,False,0,0,False,Primary residence,False,1,na,,711,FICO Risk Score Classic,DU,UMBS 15YR 3.0,21750.00000000002
5030011,CA,Santa Clara   ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,585000,2021-09-07,2021-10-01,2051-09-01,360,2421.32,2.875,844766,11828.000000000004,10588.500000000004,1239.5,,,,False,0,0,False,Primary residence,False,1,104,3467.0,711,FICO Risk Score Classic,DU,UMBS 30YR 2.5,29250.000000000025
5030041,AL,Montgomery    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,125000,2021-09-08,2021-10-01,2033-09-01,144,1017.81,2.75,149343,3193.5000000000005,2262.5000000000005,931,,,,False,0,0,False,Primary residence,False,1,63,2468.0,711,Equifax Beacon 5.0,LP,UMBS 30YR 2.5,6250.0000000000055
5030057,CA,Los Angeles   ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,705000,2021-09-08,2021-10-01,2051-09-01,360,3133.2200000000003,3.44,1200000,5808.000000000007,2749.5000000000073,3058.5,,,,False,0,0,False,Investment property,False,3,153,4973.0,711,FICO Risk Score Classic,DU,UMBS 30YR 3.0,35250.00000000003
5030066,MI,Livingston    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Other,1,False,False,135000,2021-09-08,2021-10-01,2051-09-01,360,623.26,3.75,180000,448.50000000002456,-1039.4999999999754,1488,,,,False,0,0,False,Investment property,False,1,137,5366.0,711,Equifax Beacon 5.0,DU,UMBS 30YR 3.5,6750.000000000006
5030216,IL,Will    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,165000,2021-09-08,2021-10-01,2036-09-01,180,1041.39,1.75,280136,13260.000000000002,12457.500000000002,802.5,,,,False,0,0,False,Primary residence,False,1,58,1595.0,711,Experian Fair Isaac,DU,UMBS 30YR 1.5,8250.000000000007
5030298,CA,Los Angeles   ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,465000,2021-09-08,2021-10-01,2051-09-01,360,1924.64,2.875,654930,9613.000000000004,8416.500000000004,1196.5,,,,False,0,0,False,Primary residence,False,2,95,3246.0,711,Experian Fair Isaac,DU,UMBS 30YR 2.5,23250.000000000022
5030315,TX,Ellis    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,255000,2021-09-09,2021-10-01,2036-09-01,180,1711.62,2.625,288625,7172.250000000013,5023.500000000013,2148.75,,,,False,0,0,False,Primary residence,False,1,96,3360.0,711,Equifax Beacon 5.0,LP,UMBS 15YR 2.0,12750.000000000011
5030369,WI,Buffalo    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Home purchase,1,False,False,95000,2021-09-09,2021-10-01,2051-09-01,360,418.82,3.375,105556,2235.000000000002,370.5000000000018,1864.5,,,,False,0,0,False,Second residence,False,1,78,2795.0,711,Experian Fair Isaac,LP,UMBS 30YR 3.0,4750.000000000005
5030415,AZ,Pima    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,125000,2021-09-09,2021-10-01,2036-09-01,180,824.52,2.375,537173,6699.520000000017,6400.000000000016,299.52,,,,False,0,0,False,Primary residence,False,1,77,2760.0,711,FICO Risk Score Classic,DU,UMBS 30YR 2.0,6250.0000000000055
5030420,TX,Williamson    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,245000,2021-09-09,2021-10-01,2051-09-01,360,1029.05,2.99,453704,7943.000000000001,4434.500000000001,3508.5,,,,False,0,0,False,Primary residence,False,1,74,2529.0,711,FICO Risk Score Classic,DU,UMBS 30YR 2.5,12250.000000000011
5030471,NY,Suffolk    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,195000,2021-09-09,2021-10-01,2036-09-01,180,1308.89,2.625,470107,5672.50000000001,3841.50000000001,1831,,,,False,0,0,False,Primary residence,False,1,74,2775.0,711,Experian Fair Isaac,LP,UMBS 15YR 2.0,9750.00000000001
5030512,NY,Suffolk    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,245000,2021-09-10,2021-10-01,2051-09-01,360,1046.8,3.125,428547,5730.500000000001,4434.500000000001,1296,,,,False,0,0,False,Primary residence,False,1,66,1650.0,711,Equifax Beacon 5.0,LP,UMBS 30YR 2.5,12250.000000000011
5030604,CA,Los Angeles   ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Home purchase,1,False,False,365000,2021-09-10,2021-10-01,2036-09-01,180,2557.82,3.25,1487974,3270.5000000000036,1423.5000000000036,1847,,,,False,0,0,False,Investment property,False,4,345,12363.0,711,Experian Fair Isaac,DU,UMBS 30YR 3.0,18250.000000000015
5030719,WA,Snohomish    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,545000,2021-09-10,2021-10-01,2036-09-01,180,3532.3300000000004,2.125,825133,41147.50000000001,41147.50000000001,0,,,,False,0,0,False,Primary residence,False,1,161,4830.0,711,FICO Risk Score Classic,DU,UMBS 30YR 1.5,27250.000000000025
5030807,CA,San Diego   ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,405000,2021-09-10,2021-10-01,2051-09-01,360,1701.08,2.99,1296000,8100.330000000002,7330.500000000002,769.8299999999999,,,,False,0,0,False,Primary residence,False,1,77,1925.0,711,Equifax Beacon 5.0,DU,UMBS 30YR 2.5,20250.00000000002
5030852,GA,Hall    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,135000,2021-09-10,2021-10-01,2051-09-01,360,567.03,2.99,205449,2342.4999999999973,1120.4999999999973,1222,,,,False,0,0,False,Primary residence,False,1,53,1502.0,711,Experian Fair Isaac,DU,UMBS 15YR 2.5,6750.000000000006
5030916,FL,Broward    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,85000,2021-09-11,2021-10-01,2051-09-01,360,357.02,2.99,117210,1105.3399999999979,705.4999999999977,399.84000000000015,,,,False,0,0,False,Primary residence,False,1,57,1283.0,711,FICO Risk Score Classic,DU,UMBS 15YR 2.5,4250.000000000004
5031036,TX,Tarrant    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,325000,2021-09-11,2021-10-01,2036-09-01,180,2181.4700000000003,2.625,524194,19936.000000000044,16640.000000000044,3296,,,,False,0,0,False,Primary residence,False,1,129,4300.0,711,Equifax Beacon 5.0,DU,UMBS 30YR 2.0,16250.000000000015
5031043,VA,Fairfax city   ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,475000,2021-09-11,2021-10-01,2051-09-01,360,1919.78,2.69,707794,9357.500000000025,9357.500000000025,0,,,,False,0,0,False,Primary residence,False,1,109,3906.0,711,Equifax Beacon 5.0,DU,UMBS 15YR 2.0,23750.000000000022
5031132,LA,Acadia Parish   ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Home purchase,1,False,False,125000,2021-09-11,2021-10-01,2051-09-01,360,525.03,2.99,131593,4711.4,2262.5000000000005,2448.8999999999996,,,,False,0,0,False,Primary residence,False,1,39,1235.0,711,Experian Fair Isaac,DU,UMBS 30YR 2.5,6250.0000000000055
5031150,CA,Marin    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,495000,2021-09-13,2021-10-01,2051-09-01,360,2079.1000000000004,2.99,901147,10116.500000000002,8959.500000000002,1157,,,,False,0,0,False,Primary residence,False,1,81,3240.0,711,FICO Risk Score Classic,DU,UMBS 30YR 2.5,24750.000000000022
5031167,NE,Madison    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,75000,2021-09-13,2021-10-01,2036-09-01,180,507.81,2.75,162303,3086.4999999999995,1357.5,1728.9999999999995,,,,False,0,0,False,Primary residence,False,1,130,2167.0,711,Equifax Beacon 5.0,DU,UMBS 30YR 2.5,3750.000000000003
