loan_id,state_code,county,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,loan_type,loan_purpose,lien_position,reverse_mortgage,open_end_line_of_credit,loan_amount,closing_date,first_payment_date,maturity_date,loan_term,principal_interest_pmt,interest_rate,umbs_code,property_value,total_loan_costs,origition_charges,other_loan_costs,lender_credits,prepayment_pelty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,occupancy_type,manufactured_home,total_units,income_thousands,recurring_monthly_debt,median_fico_score,credit_score_type,aus_type,base_margin,umbs_price,trade_margin,target_profit,trade_premium,points_and_fees,total_loan_revenue,gross_profit,profit_margin,winning_bid,winner,actual_trade_premium,acctual_loan_revenue,actual_profit_margin
5026053,TX,Comal    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,245000,2021-09-03,2021-10-01,2036-09-01,180,1658.83,2.75,UMBS 15YR 2.5,274172,3599.0499999999947,2033.4999999999945,1565.5500000000002,,,,False,0,0,False,Primary residence,False,1,118,3147.0,715,Equifax Beacon 5.0,LP,1.05,104.17,0.04170000000000007,12250.000000000011,10216.500000000016,2033.4999999999945,12250.000000000011,12250.000000000011,0.050000000000000044,0.041700000000000015,umbs_price,10216.500000000004,,
5026203,MA,Essex    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Other,1,False,False,155000,2021-09-03,2021-10-01,2051-09-01,360,631.33,2.75,UMBS 30YR 2.5,775000,4076.500000000001,2805.500000000001,1271,,,,False,0,0,False,Primary residence,False,1,116,3190.0,715,Experian Fair Isaac,LP,1.05,103.19,0.03190000000000004,7750.000000000007,4944.500000000006,2805.500000000001,7750.000000000007,7750.000000000007,0.050000000000000044,0.03596249999999998,storgan_manley,5574.187499999997,8379.687499999998,0.054062499999999986
5026212,CA,Fresno    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,255000,2021-09-03,2021-10-01,2051-09-01,360,1124.19,3.375,UMBS 30YR 3.0,375000,2143.0000000000036,994.5000000000036,1148.5,,,,False,0,0,False,Primary residence,False,1,67,2290.0,715,FICO Risk Score Classic,DU,1.05,104.61,0.04610000000000003,12750.000000000011,11755.500000000007,994.5000000000036,12750.000000000011,12750.000000000011,0.050000000000000044,0.046099999999999995,umbs_price,11755.499999999998,,
5026286,NJ,Burlington    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,275000,2021-09-04,2021-10-01,2051-09-01,360,1155.06,2.99,UMBS 30YR 2.5,369624,6408.500000000002,4977.500000000002,1431,,,,False,0,0,False,Primary residence,False,1,87,3480.0,715,FICO Risk Score Classic,DU,1.05,103.19,0.03190000000000004,13750.000000000013,8772.500000000011,4977.500000000002,13750.000000000013,13750.000000000013,0.050000000000000044,0.03189999999999998,umbs_price,8772.499999999995,,
5026294,IL,Rock Island   ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Home purchase,1,False,False,65000,2021-09-06,2021-10-01,2051-09-01,360,291.03999999999996,3.5,UMBS 30YR 3.0,72223,1651.500000000001,253.5000000000009,1398,,,,False,0,0,False,Primary residence,False,1,60,1200.0,715,Experian Fair Isaac,DU,1.05,104.61,0.04610000000000003,3250.0000000000027,2996.500000000002,253.5000000000009,3250.0000000000027,3250.0000000000027,0.050000000000000044,0.046099999999999995,umbs_price,2996.4999999999995,,
5026352,TX,Denton    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,215000,2021-09-06,2021-10-01,2051-09-01,360,903.04,2.99,UMBS 15YR 2.5,268750,3270.399999999994,1784.4999999999945,1485.8999999999996,,,,False,0,0,False,Primary residence,False,1,90,2250.0,715,FICO Risk Score Classic,DU,1.05,104.17,0.04170000000000007,10750.00000000001,8965.500000000015,1784.4999999999945,10750.00000000001,10750.00000000001,0.050000000000000044,0.041700000000000015,umbs_price,8965.500000000004,,
5026417,FL,Manatee    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,205000,2021-09-07,2021-10-01,2051-09-01,360,861.04,2.99,UMBS 30YR 2.5,357892,5192.43,3710.500000000001,1481.9299999999998,,,,False,0,0,False,Primary residence,False,1,57,2043.0,715,FICO Risk Score Classic,DU,1.05,103.19,0.03190000000000004,10250.00000000001,6539.500000000008,3710.500000000001,10250.00000000001,10250.00000000001,0.050000000000000044,0.03189999999999998,umbs_price,6539.499999999995,,
5026523,TX,Montgomery    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,205000,2021-09-07,2021-10-01,2051-09-01,360,848.5,2.875,UMBS 30YR 2.5,250336,4712.700000000001,3710.500000000001,1002.1999999999998,,,,False,0,0,False,Primary residence,False,1,61,2085.0,715,Equifax Beacon 5.0,LP,1.05,103.19,0.03190000000000004,10250.00000000001,6539.500000000008,3710.500000000001,10250.00000000001,10250.00000000001,0.050000000000000044,0.04096249999999998,storgan_manley,8397.312499999996,12107.812499999996,0.05906249999999998
5026559,UT,Salt Lake   ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,435000,2021-09-08,2021-10-01,2051-09-01,360,1800.47,2.875,UMBS 15YR 2.5,588793,5842.499999999989,3610.499999999989,2232,,,,False,0,0,False,Primary residence,False,1,88,2934.0,715,Experian Fair Isaac,DU,1.05,104.17,0.04170000000000007,21750.00000000002,18139.50000000003,3610.499999999989,21750.00000000002,21750.00000000002,0.050000000000000044,0.041700000000000015,umbs_price,18139.500000000007,,
5026567,TN,Shelby    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,105000,2021-09-08,2021-10-01,2051-09-01,360,427.68,2.75,UMBS 30YR 2.5,161963,2914.4,1900.5000000000005,1013.8999999999996,,,,False,0,0,False,Primary residence,False,1,43,1398.0,715,Equifax Beacon 5.0,DU,1.05,103.19,0.03190000000000004,5250.000000000005,3349.500000000004,1900.5000000000005,5250.000000000005,5250.000000000005,0.050000000000000044,0.03189999999999998,umbs_price,3349.4999999999977,,
5026611,MD,Prince George   ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,205000,2021-09-09,2021-10-01,2051-09-01,360,861.04,2.99,UMBS 30YR 2.5,290328,5454.020000000001,3710.500000000001,1743.5200000000004,,,,False,0,0,False,Investment property,False,1,159,5963.0,715,FICO Risk Score Classic,DU,1.05,103.19,0.03190000000000004,10250.00000000001,6539.500000000008,3710.500000000001,10250.00000000001,10250.00000000001,0.050000000000000044,0.03189999999999998,umbs_price,6539.499999999995,,
5026746,CA,San Francisco   ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Other,1,False,False,605000,2021-09-09,2021-10-01,2051-09-01,360,2464.2200000000003,2.75,UMBS 30YR 2.5,1344445,13524.0,10950.5,2573.5,,,,False,0,0,False,Primary residence,False,1,147,4533.0,715,Experian Fair Isaac,DU,1.05,103.19,0.03190000000000004,30250.000000000025,19299.500000000025,10950.5,30250.000000000025,30250.000000000025,0.050000000000000044,0.03189999999999998,umbs_price,19299.499999999985,,
5026797,NV,Clark    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Home purchase,1,False,False,125000,2021-09-09,2021-10-01,2051-09-01,360,525.03,2.99,UMBS 30YR 2.5,339030,4097.0,2262.5000000000005,1834.5,,,,False,0,0,False,Second residence,False,1,101,1600.0,715,FICO Risk Score Classic,DU,1.05,103.19,0.03190000000000004,6250.0000000000055,3987.500000000005,2262.5000000000005,6250.0000000000055,6250.0000000000055,0.050000000000000044,0.03189999999999998,umbs_price,3987.4999999999973,,
5026829,CO,Douglas    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,235000,2021-09-13,2021-10-01,2036-09-01,180,1496.42,1.875,UMBS 30YR 1.5,460334,19757.600000000006,17742.500000000004,2015.1000000000004,,,,False,0,0,False,Investment property,False,1,240,6200.0,715,Equifax Beacon 5.0,DU,1.05,97.45,-0.025499999999999967,11750.000000000011,-5992.499999999993,17742.500000000004,11750.000000000011,11750.000000000011,0.050000000000000044,-0.02549999999999997,umbs_price,-5992.499999999993,,
5026841,NC,Davidson    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,105000,2021-09-13,2021-10-01,2036-09-01,180,722.81,2.99,UMBS 15YR 2.5,229710,2513.909999999997,871.4999999999973,1642.41,,,,False,0,0,False,Primary residence,False,1,37,956.0,715,Experian Fair Isaac,DU,1.05,104.17,0.04170000000000007,5250.000000000005,4378.500000000007,871.4999999999973,5250.000000000005,5250.000000000005,0.050000000000000044,0.041700000000000015,umbs_price,4378.500000000002,,
5026853,TX,Harris    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,265000,2021-09-13,2021-10-01,2051-09-01,360,1150.19,3.25,UMBS 30YR 3.0,331250,4003.550000000004,1033.5000000000036,2970.05,,,,False,0,0,False,Primary residence,False,1,117,3803.0,715,Equifax Beacon 5.0,DU,1.05,104.61,0.04610000000000003,13250.000000000011,12216.500000000007,1033.5000000000036,13250.000000000011,13250.000000000011,0.050000000000000044,0.046099999999999995,umbs_price,12216.499999999998,,
5027111,IN,Hamilton    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,215000,2021-09-13,2021-10-01,2036-09-01,180,1443.1299999999999,2.625,UMBS 30YR 2.0,398149,12622.00000000003,11008.00000000003,1614,,,,False,0,0,False,Primary residence,False,1,161,1342.0,715,Equifax Beacon 5.0,DU,1.05,99.88,-0.0012000000000000899,10750.00000000001,-258.0000000000193,11008.00000000003,10750.00000000001,10750.00000000001,0.050000000000000044,-0.0012000000000000454,umbs_price,-258.0000000000098,,
5027127,CA,Tulare    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,145000,2021-09-13,2021-10-01,2051-09-01,360,609.03,2.99,UMBS 15YR 2.5,228383,2410.499999999996,1203.4999999999964,1206.9999999999995,,,,False,0,0,False,Primary residence,False,1,46,1610.0,715,Experian Fair Isaac,DU,1.05,104.17,0.04170000000000007,7250.000000000006,6046.50000000001,1203.4999999999964,7250.000000000006,7250.000000000006,0.050000000000000044,0.041700000000000015,umbs_price,6046.500000000002,,
5027225,FL,Charlotte    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Other,1,False,False,195000,2021-09-14,2021-10-01,2051-09-01,360,846.37,3.25,UMBS 15YR 3.0,291524,1977.6999999999998,0.0,1977.6999999999998,,,,False,0,0,False,Primary residence,False,1,46,1380.0,715,Equifax Beacon 5.0,DU,1.05,105.0,0.050000000000000044,9750.00000000001,9750.00000000001,0.0,9750.00000000001,9750.00000000001,0.050000000000000044,0.0590625,storgan_manley,11517.1875,11517.1875,0.0590625
5027275,FL,Sumter    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,195000,2021-09-14,2021-10-01,2041-09-01,240,1054.81,2.75,UMBS 30YR 2.5,278572,4991.300000000002,3529.500000000002,1461.8000000000002,,,,False,0,0,False,Primary residence,False,1,79,2107.0,715,Equifax Beacon 5.0,LP,1.05,103.19,0.03190000000000004,9750.00000000001,6220.500000000007,3529.500000000002,9750.00000000001,9750.00000000001,0.050000000000000044,0.03189999999999998,umbs_price,6220.499999999995,,
5027280,IL,Cook    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,125000,2021-09-15,2021-11-01,2051-10-01,360,525.03,2.99,UMBS 30YR 2.5,195313,3972.5000000000005,2262.5000000000005,1710,,,,False,0,0,False,Primary residence,False,1,64,1867.0,715,Experian Fair Isaac,DU,1.05,103.19,0.03190000000000004,6250.0000000000055,3987.500000000005,2262.5000000000005,6250.0000000000055,6250.0000000000055,0.050000000000000044,0.03189999999999998,umbs_price,3987.4999999999973,,
5027309,CA,Contra Costa   ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,725000,2021-09-16,2021-11-01,2051-10-01,360,3146.73,3.25,UMBS 15YR 3.0,1248064,1259.92,0.0,1259.92,,,,False,0,0,False,Primary residence,False,1,349,10180.0,715,Equifax Beacon 5.0,DU,1.05,105.0,0.050000000000000044,36250.00000000003,36250.00000000003,0.0,36250.00000000003,36250.00000000003,0.05000000000000004,0.0646875,golden_sachs,46898.4375,46898.4375,0.0646875
5027409,CA,Contra Costa   ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Home purchase,1,False,False,625000,2021-09-16,2021-11-01,2051-10-01,360,2670.4,3.125,UMBS 15YR 2.5,657895,8743.429999999986,5187.499999999985,3555.9300000000003,,,,False,0,0,False,Primary residence,False,1,130,4875.0,715,Equifax Beacon 5.0,LP,1.05,104.17,0.04170000000000007,31250.00000000003,26062.500000000044,5187.499999999985,31250.00000000003,31250.00000000003,0.050000000000000044,0.04388750000000002,golden_sachs,27429.68750000001,32617.187499999996,0.05218749999999999
5027444,CA,Los Angeles   ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,355000,2021-09-17,2021-11-01,2051-10-01,360,1540.81,3.25,UMBS 30YR 3.0,466369,3448.0000000000036,1384.5000000000036,2063.5,,,,False,0,0,False,Primary residence,False,1,61,1932.0,715,Equifax Beacon 5.0,LP,1.05,104.61,0.04610000000000003,17750.000000000015,16365.500000000011,1384.5000000000036,17750.000000000015,17750.000000000015,0.050000000000000044,0.055162499999999996,storgan_manley,19582.6875,20967.187500000004,0.05906250000000001
5027473,TX,Grayson    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,165000,2021-09-17,2021-11-01,2036-10-01,180,1097.92,2.5,UMBS 30YR 2.0,222973,10769.900000000021,8448.000000000022,2321.8999999999996,,,,False,0,0,False,Primary residence,False,1,80,2600.0,715,Equifax Beacon 5.0,DU,1.05,99.88,-0.0012000000000000899,8250.000000000007,-198.00000000001484,8448.000000000022,8250.000000000007,8250.000000000007,0.050000000000000044,-0.0012000000000000454,umbs_price,-198.0000000000075,,
5027503,KY,Shelby    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Home purchase,1,False,False,75000,2021-09-17,2021-11-01,2036-10-01,180,525.58,3.25,UMBS 30YR 3.0,78948,1856.500000000001,292.5000000000009,1564,,,,False,0,0,False,Primary residence,False,1,30,825.0,715,Experian Fair Isaac,DU,1.05,104.61,0.04610000000000003,3750.000000000003,3457.5000000000023,292.5000000000009,3750.000000000003,3750.000000000003,0.050000000000000044,0.046099999999999995,umbs_price,3457.4999999999995,,
5027544,AZ,Maricopa    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,295000,2021-09-17,2021-11-01,2051-10-01,360,1300.53,3.375,UMBS 15YR 3.0,368750,1959.5,0.0,1959.5,,,,False,0,0,False,Primary residence,False,1,76,2977.0,715,Equifax Beacon 5.0,LP,1.05,105.0,0.050000000000000044,14750.000000000013,14750.000000000013,0.0,14750.000000000013,14750.000000000013,0.050000000000000044,0.05,umbs_price,14750.0,,
5027665,GA,Cobb    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Home improvement,1,False,False,175000,2021-09-17,2021-11-01,2051-10-01,360,759.56,3.25,UMBS 30YR 3.0,218750,1656.9400000000019,682.5000000000018,974.44,,,,False,0,0,False,Primary residence,False,1,84,3080.0,715,FICO Risk Score Classic,DU,1.05,104.61,0.04610000000000003,8750.000000000007,8067.5000000000055,682.5000000000018,8750.000000000007,8750.000000000007,0.050000000000000044,0.046099999999999995,umbs_price,8067.499999999999,,
5027748,OH,Hamilton    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,175000,2021-09-17,2021-11-01,2051-10-01,360,724.33,2.875,UMBS 30YR 2.5,291667,4893.880000000001,3167.5,1726.3800000000006,,,,False,0,0,False,Primary residence,False,1,120,2600.0,715,FICO Risk Score Classic,DU,1.05,103.19,0.03190000000000004,8750.000000000007,5582.500000000007,3167.5,8750.000000000007,8750.000000000007,0.050000000000000044,0.03189999999999998,umbs_price,5582.499999999996,,
5027775,MD,Baltimore    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,155000,2021-09-01,2021-10-01,2051-09-01,360,641.55,2.875,UMBS 30YR 2.5,267242,4343.940000000001,2805.500000000001,1538.4400000000005,,,,False,0,0,False,Primary residence,False,1,33,1073.0,716,Experian Fair Isaac,LP,1.05,103.19,0.03190000000000004,7750.000000000007,4944.500000000006,2805.500000000001,7750.000000000007,7750.000000000007,0.050000000000000044,0.03596249999999998,storgan_manley,5574.187499999997,8379.687499999998,0.054062499999999986
5027799,FL,Palm Beach   ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,75000,2021-09-16,2021-11-01,2051-10-01,360,325.53,3.25,UMBS 30YR 3.0,227273,1608.4500000000007,292.5000000000009,1315.9499999999998,,,,False,0,0,False,Primary residence,False,1,46,1227.0,716,Experian Fair Isaac,DU,1.05,104.61,0.04610000000000003,3750.000000000003,3457.5000000000023,292.5000000000009,3750.000000000003,3750.000000000003,0.050000000000000044,0.046099999999999995,umbs_price,3457.4999999999995,,
5027816,IL,Macon    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,65000,2021-08-25,2021-10-01,2051-09-01,360,295.55,3.625,UMBS 30YR 3.0,81875,1993.5000000000014,253.5000000000009,1740.0000000000005,,,,False,0,0,False,Primary residence,False,1,18,480.0,716,Equifax Beacon 5.0,DU,1.05,104.61,0.04610000000000003,3250.0000000000027,2996.500000000002,253.5000000000009,3250.0000000000027,3250.0000000000027,0.050000000000000044,0.046099999999999995,umbs_price,2996.4999999999995,,
5027836,MI,Wayne    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Home purchase,1,False,False,345000,2021-08-28,2021-10-01,2051-09-01,360,1405.22,2.75,UMBS 15YR 2.5,405883,3048.499999999991,2863.499999999991,185,4251.5,,,False,0,0,False,Primary residence,False,1,93,1860.0,716,Experian Fair Isaac,DU,1.05,104.17,0.04170000000000007,17250.000000000015,14386.500000000024,2863.499999999991,17250.000000000015,12998.500000000015,0.03767681159420294,0.041700000000000015,umbs_price,14386.500000000005,,
5027895,TX,Bexar    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,125000,2021-08-30,2021-10-01,2036-09-01,180,883.47,3.375,UMBS 30YR 3.0,170022,3510.810000000002,487.5000000000018,3023.3100000000004,,,,False,0,0,False,Primary residence,False,1,71,2308.0,716,Experian Fair Isaac,DU,1.05,104.61,0.04610000000000003,6250.0000000000055,5762.500000000004,487.5000000000018,6250.0000000000055,6250.0000000000055,0.050000000000000044,0.046099999999999995,umbs_price,5762.499999999999,,
5027901,NC,Wake    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Home purchase,1,False,False,305000,2021-09-01,2021-10-01,2051-09-01,360,1323.8,3.25,UMBS 30YR 3.0,407700,3664.0000000000036,1189.5000000000036,2474.5,,,,False,0,0,False,Primary residence,False,1,86,2652.0,716,Experian Fair Isaac,DU,1.05,104.61,0.04610000000000003,15250.000000000013,14060.50000000001,1189.5000000000036,15250.000000000013,15250.000000000013,0.050000000000000044,0.046099999999999995,umbs_price,14060.499999999998,,
