loan_id,closing_date,file_in_audit,file_audit_complete,file_sent_to_custodian,file_at_custodian,audit_tat_days,custodian_tat_days
5024278,2021-09-08,2021-09-13,2021-09-13,2021-09-15,2021-09-17,5,4
5024992,2021-09-08,2021-09-13,2021-09-13,2021-09-14,2021-09-16,5,3
5034951,2021-09-08,2021-09-13,2021-09-15,2021-09-16,2021-09-20,7,5
5034850,2021-09-08,2021-09-13,2021-09-16,2021-09-17,2021-09-20,8,4
5036244,2021-09-08,2021-09-13,2021-09-13,2021-09-14,2021-09-16,5,3
5030988,2021-09-08,2021-09-13,2021-09-15,2021-09-16,2021-09-20,7,5
5024140,2021-09-08,2021-09-13,2021-09-15,2021-09-17,2021-09-20,7,5
5023417,2021-09-08,2021-09-13,2021-09-15,2021-09-17,2021-09-20,7,5
5025854,2021-09-08,2021-09-13,2021-09-14,2021-09-15,2021-09-17,6,3
5032688,2021-09-08,2021-09-13,2021-09-14,2021-09-16,2021-09-20,6,6
5037013,2021-09-08,2021-09-13,2021-09-14,2021-09-17,2021-09-20,6,6
5028412,2021-09-08,2021-09-13,2021-09-15,2021-09-17,2021-09-20,7,5
5032669,2021-09-08,2021-09-13,2021-09-13,2021-09-15,2021-09-17,5,4
5025501,2021-09-08,2021-09-13,2021-09-13,2021-09-15,2021-09-17,5,4
5030538,2021-09-08,2021-09-13,2021-09-13,2021-09-14,2021-09-16,5,3
5023544,2021-09-08,2021-09-13,2021-09-15,2021-09-20,,7,
5021516,2021-09-08,2021-09-13,2021-09-13,2021-09-14,2021-09-16,5,3
5021568,2021-09-08,2021-09-13,2021-09-15,2021-09-17,2021-09-20,7,5
5030105,2021-09-08,2021-09-13,2021-09-14,2021-09-15,2021-09-17,6,3
5030799,2021-09-08,2021-09-13,2021-09-14,2021-09-15,2021-09-17,6,3
5031377,2021-09-08,2021-09-13,2021-09-14,2021-09-15,2021-09-17,6,3
5026559,2021-09-08,2021-09-13,2021-09-14,2021-09-15,2021-09-17,6,3
5035205,2021-09-08,2021-09-13,2021-09-14,2021-09-15,2021-09-17,6,3
5024314,2021-09-08,2021-09-13,2021-09-15,2021-09-17,2021-09-20,7,5
5026595,2021-09-08,2021-09-13,2021-09-16,2021-09-17,2021-09-20,8,4
5030452,2021-09-08,2021-09-13,2021-09-14,2021-09-16,2021-09-20,6,6
5025452,2021-09-08,2021-09-13,2021-09-15,2021-09-16,2021-09-20,7,5
5022190,2021-09-08,2021-09-13,2021-09-16,2021-09-17,2021-09-20,8,4
5023524,2021-09-08,2021-09-13,2021-09-14,2021-09-15,2021-09-17,6,3
5036607,2021-09-08,2021-09-13,2021-09-17,2021-09-20,,9,
5022925,2021-09-08,2021-09-13,2021-09-14,2021-09-15,2021-09-17,6,3
5031078,2021-09-08,2021-09-13,2021-09-15,2021-09-16,2021-09-20,7,5
5024151,2021-09-08,2021-09-13,2021-09-14,2021-09-15,2021-09-17,6,3
5025799,2021-09-08,2021-09-13,2021-09-16,2021-09-17,2021-09-20,8,4
5022790,2021-09-08,2021-09-13,2021-09-13,2021-09-14,2021-09-16,5,3
5032107,2021-09-08,2021-09-13,2021-09-16,2021-09-17,2021-09-20,8,4
5034086,2021-09-08,2021-09-13,2021-09-14,2021-09-15,2021-09-17,6,3
5035482,2021-09-08,2021-09-13,2021-09-16,2021-09-20,,8,
5028123,2021-09-08,2021-09-13,2021-09-17,2021-09-20,,9,
5025397,2021-09-08,2021-09-13,2021-09-16,2021-09-17,2021-09-20,8,4
5036099,2021-09-08,2021-09-13,2021-09-15,2021-09-16,2021-09-20,7,5
5034119,2021-09-08,2021-09-13,2021-09-13,2021-09-14,2021-09-16,5,3
5024227,2021-09-08,2021-09-13,2021-09-15,2021-09-17,2021-09-20,7,5
5036544,2021-09-08,2021-09-13,2021-09-15,2021-09-16,2021-09-20,7,5
5036210,2021-09-08,2021-09-13,2021-09-13,2021-09-15,2021-09-17,5,4
5028098,2021-09-08,2021-09-13,2021-09-15,2021-09-17,2021-09-20,7,5
5026567,2021-09-08,2021-09-13,2021-09-15,2021-09-16,2021-09-20,7,5
5027052,2021-09-08,2021-09-13,2021-09-14,2021-09-16,2021-09-20,6,6
5029777,2021-09-08,2021-09-13,2021-09-15,2021-09-20,,7,
5031387,2021-09-08,2021-09-13,2021-09-14,2021-09-15,2021-09-17,6,3
5032123,2021-09-08,2021-09-13,2021-09-13,2021-09-14,2021-09-16,5,3
5036369,2021-09-08,2021-09-13,2021-09-14,2021-09-16,2021-09-20,6,6
5025636,2021-09-08,2021-09-13,2021-09-13,2021-09-15,2021-09-17,5,4
5035104,2021-09-08,2021-09-13,2021-09-14,2021-09-16,2021-09-20,6,6
5028771,2021-09-08,2021-09-13,2021-09-15,2021-09-16,2021-09-20,7,5
5037462,2021-09-08,2021-09-13,2021-09-15,2021-09-20,,7,
5036910,2021-09-08,2021-09-13,2021-09-13,2021-09-14,2021-09-16,5,3
5025261,2021-09-08,2021-09-13,2021-09-13,2021-09-17,2021-09-20,5,7
5030298,2021-09-08,2021-09-13,2021-09-14,2021-09-16,2021-09-20,6,6
5027838,2021-09-08,2021-09-13,2021-09-15,2021-09-16,2021-09-20,7,5
5029158,2021-09-08,2021-09-13,2021-09-13,2021-09-14,2021-09-16,5,3
5036087,2021-09-08,2021-09-13,2021-09-15,2021-09-16,2021-09-20,7,5
5032314,2021-09-08,2021-09-13,2021-09-16,2021-09-17,2021-09-20,8,4
5033450,2021-09-08,2021-09-13,2021-09-15,2021-09-20,,7,
5032144,2021-09-08,2021-09-13,2021-09-15,2021-09-20,,7,
5030599,2021-09-08,2021-09-13,2021-09-13,2021-09-14,2021-09-16,5,3
5027814,2021-09-08,2021-09-13,2021-09-17,2021-09-20,,9,
5037137,2021-09-08,2021-09-13,2021-09-13,2021-09-15,2021-09-17,5,4
5030632,2021-09-08,2021-09-13,2021-09-14,2021-09-16,2021-09-20,6,6
5032345,2021-09-08,2021-09-13,2021-09-14,2021-09-15,2021-09-17,6,3
5025521,2021-09-08,2021-09-13,2021-09-16,2021-09-20,,8,
5021684,2021-09-08,2021-09-13,2021-09-16,2021-09-17,2021-09-20,8,4
5036633,2021-09-08,2021-09-13,2021-09-14,2021-09-15,2021-09-17,6,3
5026480,2021-09-08,2021-09-13,2021-09-17,2021-09-20,,9,
5024467,2021-09-08,2021-09-13,2021-09-14,2021-09-16,2021-09-20,6,6
5026191,2021-09-08,2021-09-13,2021-09-13,2021-09-15,2021-09-17,5,4
5025504,2021-09-08,2021-09-13,2021-09-17,2021-09-20,,9,
5037114,2021-09-08,2021-09-13,2021-09-13,2021-09-15,2021-09-17,5,4
5023114,2021-09-08,2021-09-13,2021-09-16,2021-09-17,2021-09-20,8,4
5022133,2021-09-08,2021-09-13,2021-09-14,2021-09-15,2021-09-17,6,3
5032481,2021-09-08,2021-09-13,2021-09-17,2021-09-20,,9,
5027133,2021-09-08,2021-09-13,2021-09-15,2021-09-16,2021-09-20,7,5
5029739,2021-09-08,2021-09-13,2021-09-14,2021-09-15,2021-09-17,6,3
5022986,2021-09-08,2021-09-13,2021-09-13,2021-09-15,2021-09-17,5,4
5025703,2021-09-08,2021-09-13,2021-09-15,2021-09-17,2021-09-20,7,5
5036290,2021-09-08,2021-09-13,2021-09-15,2021-09-16,2021-09-20,7,5
5025339,2021-09-08,2021-09-13,2021-09-16,2021-09-17,2021-09-20,8,4
5034706,2021-09-08,2021-09-13,2021-09-13,2021-09-14,2021-09-16,5,3
5033243,2021-09-08,2021-09-14,2021-09-17,2021-09-20,,9,
5030324,2021-09-08,2021-09-14,2021-09-16,2021-09-20,,8,
5031421,2021-09-08,2021-09-14,2021-09-16,2021-09-17,2021-09-20,8,4
5030465,2021-09-08,2021-09-14,2021-09-16,2021-09-17,2021-09-20,8,4
5030756,2021-09-08,2021-09-14,2021-09-16,2021-09-20,,8,
5032476,2021-09-08,2021-09-14,2021-09-20,2021-09-20,,12,
5034870,2021-09-08,2021-09-14,2021-09-16,2021-09-17,2021-09-20,8,4
5022829,2021-09-08,2021-09-14,2021-09-16,2021-09-17,2021-09-20,8,4
5027741,2021-09-08,2021-09-14,2021-09-16,2021-09-20,,8,
5033101,2021-09-08,2021-09-14,2021-09-16,2021-09-17,2021-09-20,8,4
5021523,2021-09-08,2021-09-14,2021-09-16,2021-09-17,2021-09-20,8,4
5030041,2021-09-08,2021-09-14,2021-09-16,2021-09-17,2021-09-20,8,4
5037291,2021-09-08,2021-09-14,2021-09-20,2021-09-20,,12,
5028042,2021-09-08,2021-09-14,2021-09-16,2021-09-20,,8,
5023818,2021-09-08,2021-09-14,2021-09-20,2021-09-20,,12,
5025052,2021-09-08,2021-09-14,2021-09-16,2021-09-17,2021-09-20,8,4
5036163,2021-09-08,2021-09-14,2021-09-20,2021-09-20,,12,
5034374,2021-09-08,2021-09-14,2021-09-16,2021-09-17,2021-09-20,8,4
5032027,2021-09-08,2021-09-14,2021-09-17,2021-09-20,,9,
5035014,2021-09-08,2021-09-14,2021-09-16,2021-09-17,2021-09-20,8,4
5034154,2021-09-08,2021-09-14,2021-09-17,2021-09-20,,9,
5025580,2021-09-08,2021-09-14,2021-09-20,2021-09-20,,12,
5025473,2021-09-08,2021-09-14,2021-09-16,2021-09-17,2021-09-20,8,4
5033507,2021-09-08,2021-09-14,2021-09-20,2021-09-21,,12,
5034791,2021-09-08,2021-09-14,2021-09-16,2021-09-20,,8,
5024885,2021-09-08,2021-09-14,2021-09-16,2021-09-17,2021-09-20,8,4
5036522,2021-09-08,2021-09-14,2021-09-20,2021-09-20,,12,
5034824,2021-09-08,2021-09-14,2021-09-17,2021-09-20,,9,
5030114,2021-09-08,2021-09-15,2021-09-17,2021-09-20,,9,
5028128,2021-09-08,2021-09-15,2021-09-20,2021-09-20,,12,
5030066,2021-09-08,2021-09-15,2021-09-17,2021-09-20,,9,
5036789,2021-09-08,2021-09-15,2021-09-17,2021-09-20,,9,
5028891,2021-09-08,2021-09-15,2021-09-20,2021-09-21,,12,
5036726,2021-09-08,2021-09-15,2021-09-17,2021-09-20,,9,
5025791,2021-09-08,2021-09-15,2021-09-20,2021-09-20,,12,
5030773,2021-09-08,2021-09-15,2021-09-17,2021-09-20,,9,
5033304,2021-09-08,2021-09-15,2021-09-17,2021-09-20,,9,
5028228,2021-09-08,2021-09-16,2021-09-20,2021-09-20,,12,
5023291,2021-09-08,2021-09-16,2021-09-20,2021-09-20,,12,
5033949,2021-09-08,2021-09-16,2021-09-20,,,12,
5025348,2021-09-08,2021-09-16,2021-09-20,2021-09-20,,12,
5036262,2021-09-08,2021-09-16,2021-09-20,2021-09-20,,12,
5029773,2021-09-08,2021-09-16,2021-09-20,2021-09-20,,12,
5030118,2021-09-08,2021-09-16,2021-09-20,2021-09-20,,12,
5032149,2021-09-08,2021-09-17,2021-09-21,,,13,
5030680,2021-09-08,2021-09-17,,,,,
5037100,2021-09-09,2021-09-13,2021-09-13,2021-09-14,2021-09-16,4,3
5035532,2021-09-09,2021-09-13,2021-09-13,2021-09-14,2021-09-16,4,3
5022142,2021-09-09,2021-09-13,2021-09-13,2021-09-14,2021-09-16,4,3
5032333,2021-09-09,2021-09-13,2021-09-13,2021-09-14,2021-09-16,4,3
5022145,2021-09-09,2021-09-13,2021-09-13,2021-09-14,2021-09-16,4,3
5030302,2021-09-09,2021-09-13,2021-09-13,2021-09-14,2021-09-16,4,3
5022848,2021-09-09,2021-09-13,2021-09-13,2021-09-14,2021-09-16,4,3
5025536,2021-09-09,2021-09-13,2021-09-13,2021-09-14,2021-09-16,4,3
5029989,2021-09-09,2021-09-13,2021-09-13,2021-09-14,2021-09-16,4,3
5036485,2021-09-09,2021-09-13,2021-09-13,2021-09-14,2021-09-16,4,3
5031405,2021-09-09,2021-09-13,2021-09-13,2021-09-14,2021-09-16,4,3
5025706,2021-09-09,2021-09-13,2021-09-13,2021-09-14,2021-09-16,4,3
5033566,2021-09-09,2021-09-13,2021-09-13,2021-09-14,2021-09-16,4,3
5028515,2021-09-09,2021-09-13,2021-09-13,2021-09-14,2021-09-16,4,3
5027373,2021-09-09,2021-09-13,2021-09-13,2021-09-14,2021-09-16,4,3
5026501,2021-09-09,2021-09-13,2021-09-13,2021-09-14,2021-09-16,4,3
5037287,2021-09-09,2021-09-13,2021-09-13,2021-09-14,2021-09-16,4,3
5034803,2021-09-09,2021-09-13,2021-09-13,2021-09-14,2021-09-16,4,3
5024154,2021-09-09,2021-09-13,2021-09-13,2021-09-15,2021-09-17,4,4
5028315,2021-09-09,2021-09-13,2021-09-13,2021-09-15,2021-09-17,4,4
5032526,2021-09-09,2021-09-13,2021-09-13,2021-09-15,2021-09-17,4,4
5024219,2021-09-09,2021-09-13,2021-09-13,2021-09-16,2021-09-20,4,7
5037566,2021-09-09,2021-09-13,2021-09-13,2021-09-17,2021-09-20,4,7
5025904,2021-09-09,2021-09-13,2021-09-13,2021-09-14,2021-09-16,4,3
5031223,2021-09-09,2021-09-13,2021-09-14,2021-09-15,2021-09-17,5,3
5034378,2021-09-09,2021-09-13,2021-09-14,2021-09-16,2021-09-20,5,6
5036147,2021-09-09,2021-09-13,2021-09-14,2021-09-15,2021-09-17,5,3
5024117,2021-09-09,2021-09-13,2021-09-14,2021-09-15,2021-09-17,5,3
5023540,2021-09-09,2021-09-13,2021-09-14,2021-09-15,2021-09-17,5,3
5022827,2021-09-09,2021-09-13,2021-09-14,2021-09-15,2021-09-17,5,3
5031057,2021-09-09,2021-09-13,2021-09-14,2021-09-17,2021-09-20,5,6
5021725,2021-09-09,2021-09-13,2021-09-15,2021-09-16,2021-09-20,6,5
5031016,2021-09-09,2021-09-13,2021-09-15,2021-09-16,2021-09-20,6,5
5028322,2021-09-09,2021-09-13,2021-09-15,2021-09-16,2021-09-20,6,5
5023018,2021-09-09,2021-09-13,2021-09-15,2021-09-16,2021-09-20,6,5
5028459,2021-09-09,2021-09-13,2021-09-15,2021-09-20,,6,
5028546,2021-09-09,2021-09-13,2021-09-14,2021-09-15,2021-09-17,5,3
5025320,2021-09-09,2021-09-13,2021-09-13,2021-09-14,2021-09-16,4,3
5026622,2021-09-09,2021-09-13,2021-09-14,2021-09-15,2021-09-17,5,3
5031440,2021-09-09,2021-09-13,2021-09-15,2021-09-17,2021-09-20,6,5
5031693,2021-09-09,2021-09-13,2021-09-14,2021-09-15,2021-09-17,5,3
5032580,2021-09-09,2021-09-13,2021-09-17,2021-09-20,,8,
5031900,2021-09-09,2021-09-13,2021-09-15,2021-09-20,,6,
5030369,2021-09-09,2021-09-13,2021-09-14,2021-09-15,2021-09-17,5,3
5024172,2021-09-09,2021-09-13,2021-09-16,2021-09-17,2021-09-20,7,4
5027974,2021-09-09,2021-09-13,2021-09-15,2021-09-16,2021-09-20,6,5
5030861,2021-09-09,2021-09-13,2021-09-15,2021-09-16,2021-09-20,6,5
5032371,2021-09-09,2021-09-13,2021-09-14,2021-09-15,2021-09-17,5,3
5034514,2021-09-09,2021-09-13,2021-09-20,2021-09-20,,11,
5027867,2021-09-09,2021-09-13,2021-09-13,2021-09-14,2021-09-16,4,3
5034096,2021-09-09,2021-09-13,2021-09-16,2021-09-20,,7,
5029667,2021-09-09,2021-09-13,2021-09-16,2021-09-17,2021-09-20,7,4
5034444,2021-09-09,2021-09-13,2021-09-16,2021-09-17,2021-09-20,7,4
5036941,2021-09-09,2021-09-13,2021-09-14,2021-09-15,2021-09-17,5,3
5031451,2021-09-09,2021-09-13,2021-09-13,2021-09-15,2021-09-17,4,4
5022875,2021-09-09,2021-09-13,2021-09-15,2021-09-17,2021-09-20,6,5
5024738,2021-09-09,2021-09-13,2021-09-13,2021-09-15,2021-09-17,4,4
5025269,2021-09-09,2021-09-13,2021-09-17,2021-09-20,,8,
5025667,2021-09-09,2021-09-13,2021-09-15,2021-09-16,2021-09-20,6,5
5029873,2021-09-09,2021-09-13,2021-09-15,2021-09-16,2021-09-20,6,5
5036954,2021-09-09,2021-09-13,,,,,
5030392,2021-09-09,2021-09-13,2021-09-14,2021-09-15,2021-09-17,5,3
5034990,2021-09-09,2021-09-13,2021-09-17,2021-09-20,,8,
5023808,2021-09-09,2021-09-13,2021-09-14,2021-09-15,2021-09-17,5,3
5029160,2021-09-09,2021-09-13,2021-09-15,2021-09-16,2021-09-20,6,5
5023880,2021-09-09,2021-09-13,2021-09-17,2021-09-20,,8,
5030667,2021-09-09,2021-09-13,2021-09-16,2021-09-17,2021-09-20,7,4
5034345,2021-09-09,2021-09-13,2021-09-16,2021-09-20,,7,
5025891,2021-09-09,2021-09-13,2021-09-15,2021-09-16,2021-09-20,6,5
5035334,2021-09-09,2021-09-13,2021-09-16,2021-09-20,,7,
5034190,2021-09-09,2021-09-13,2021-09-16,2021-09-17,2021-09-20,7,4
5031034,2021-09-09,2021-09-13,2021-09-20,2021-09-20,,11,
5025566,2021-09-09,2021-09-13,2021-09-15,2021-09-17,2021-09-20,6,5
5030762,2021-09-09,2021-09-13,2021-09-15,2021-09-16,2021-09-20,6,5
5027854,2021-09-09,2021-09-13,2021-09-16,2021-09-20,,7,
5030740,2021-09-09,2021-09-13,2021-09-15,2021-09-16,2021-09-20,6,5
5031067,2021-09-09,2021-09-13,2021-09-15,2021-09-16,2021-09-20,6,5
5022796,2021-09-09,2021-09-13,2021-09-20,2021-09-20,,11,
5031474,2021-09-09,2021-09-13,2021-09-15,2021-09-16,2021-09-20,6,5
5030471,2021-09-09,2021-09-13,2021-09-15,2021-09-16,2021-09-20,6,5
5037235,2021-09-09,2021-09-13,2021-09-14,2021-09-16,2021-09-20,5,6
5028664,2021-09-09,2021-09-13,2021-09-13,2021-09-14,2021-09-16,4,3
5034942,2021-09-09,2021-09-13,2021-09-14,2021-09-15,2021-09-17,5,3
5029862,2021-09-09,2021-09-13,2021-09-17,2021-09-20,,8,
5037475,2021-09-09,2021-09-13,2021-09-15,2021-09-16,2021-09-20,6,5
5034296,2021-09-09,2021-09-13,2021-09-15,2021-09-16,2021-09-20,6,5
5030229,2021-09-09,2021-09-13,2021-09-15,2021-09-16,2021-09-20,6,5
5034963,2021-09-09,2021-09-13,2021-09-15,2021-09-17,2021-09-20,6,5
5022777,2021-09-09,2021-09-13,2021-09-14,2021-09-15,2021-09-17,5,3
5030315,2021-09-09,2021-09-13,2021-09-16,2021-09-20,,7,
5036991,2021-09-09,2021-09-13,2021-09-15,2021-09-16,2021-09-20,6,5
5023534,2021-09-09,2021-09-13,2021-09-13,2021-09-15,2021-09-17,4,4
5032633,2021-09-09,2021-09-13,2021-09-15,2021-09-16,2021-09-20,6,5
5030420,2021-09-09,2021-09-13,2021-09-17,2021-09-20,,8,
5037239,2021-09-09,2021-09-13,2021-09-15,2021-09-16,2021-09-20,6,5
5022102,2021-09-09,2021-09-13,2021-09-13,2021-09-14,2021-09-16,4,3
5034252,2021-09-09,2021-09-13,2021-09-14,2021-09-15,2021-09-17,5,3
5033265,2021-09-09,2021-09-13,2021-09-14,2021-09-15,2021-09-17,5,3
5023890,2021-09-09,2021-09-13,2021-09-16,2021-09-17,2021-09-20,7,4
5022856,2021-09-09,2021-09-13,2021-09-15,2021-09-16,2021-09-20,6,5
5034118,2021-09-09,2021-09-13,2021-09-15,2021-09-16,2021-09-20,6,5
5036449,2021-09-09,2021-09-13,2021-09-20,2021-09-20,,11,
5028965,2021-09-09,2021-09-13,2021-09-14,2021-09-15,2021-09-17,5,3
5034621,2021-09-09,2021-09-13,2021-09-13,2021-09-14,2021-09-16,4,3
5026797,2021-09-09,2021-09-13,2021-09-15,2021-09-17,2021-09-20,6,5
5023897,2021-09-09,2021-09-13,2021-09-14,2021-09-15,2021-09-17,5,3
5025150,2021-09-09,2021-09-13,2021-09-16,2021-09-17,2021-09-20,7,4
5025982,2021-09-09,2021-09-13,2021-09-16,2021-09-17,2021-09-20,7,4
5023293,2021-09-09,2021-09-13,2021-09-17,2021-09-20,,8,
5028487,2021-09-09,2021-09-13,2021-09-15,2021-09-16,2021-09-20,6,5
5035812,2021-09-09,2021-09-13,2021-09-15,2021-09-16,2021-09-20,6,5
5026032,2021-09-09,2021-09-13,2021-09-13,2021-09-14,2021-09-16,4,3
5033013,2021-09-09,2021-09-13,2021-09-20,2021-09-20,,11,
5030851,2021-09-09,2021-09-13,2021-09-13,2021-09-14,2021-09-16,4,3
5031221,2021-09-09,2021-09-13,2021-09-20,2021-09-20,,11,
5030553,2021-09-09,2021-09-13,2021-09-14,2021-09-15,2021-09-17,5,3
5024453,2021-09-09,2021-09-13,2021-09-15,2021-09-17,2021-09-20,6,5
5023817,2021-09-09,2021-09-13,2021-09-13,2021-09-16,2021-09-20,4,7
5035198,2021-09-09,2021-09-13,2021-09-16,2021-09-17,2021-09-20,7,4
5032412,2021-09-09,2021-09-13,2021-09-15,2021-09-17,2021-09-20,6,5
5034999,2021-09-09,2021-09-13,2021-09-14,2021-09-16,2021-09-20,5,6
5036590,2021-09-09,2021-09-13,2021-09-14,2021-09-15,2021-09-17,5,3
5034089,2021-09-09,2021-09-13,2021-09-14,2021-09-17,2021-09-20,5,6
5022526,2021-09-09,2021-09-13,2021-09-20,2021-09-20,,11,
5021427,2021-09-09,2021-09-13,2021-09-13,2021-09-15,2021-09-17,4,4
5027942,2021-09-09,2021-09-13,2021-09-16,2021-09-20,,7,
5036500,2021-09-09,2021-09-13,2021-09-15,2021-09-17,2021-09-20,6,5
5028223,2021-09-09,2021-09-13,2021-09-13,2021-09-14,2021-09-16,4,3
5022951,2021-09-09,2021-09-13,2021-09-14,2021-09-16,2021-09-20,5,6
5023879,2021-09-09,2021-09-13,2021-09-15,2021-09-16,2021-09-20,6,5
5032478,2021-09-09,2021-09-13,2021-09-14,2021-09-16,2021-09-20,5,6
5037189,2021-09-09,2021-09-13,2021-09-20,2021-09-20,,11,
5035090,2021-09-09,2021-09-13,2021-09-20,2021-09-20,,11,
5037400,2021-09-09,2021-09-13,2021-09-15,2021-09-16,2021-09-20,6,5
5022226,2021-09-09,2021-09-13,2021-09-17,2021-09-20,,8,
5033999,2021-09-09,2021-09-13,2021-09-15,2021-09-17,2021-09-20,6,5
5027385,2021-09-09,2021-09-13,2021-09-14,2021-09-15,2021-09-17,5,3
5032065,2021-09-09,2021-09-13,2021-09-14,2021-09-16,2021-09-20,5,6
5027324,2021-09-09,2021-09-13,2021-09-15,2021-09-20,,6,
5036885,2021-09-09,2021-09-13,2021-09-15,2021-09-16,2021-09-20,6,5
5037218,2021-09-09,2021-09-13,2021-09-15,2021-09-16,2021-09-20,6,5
5023975,2021-09-09,2021-09-13,2021-09-15,2021-09-16,2021-09-20,6,5
5037617,2021-09-09,2021-09-13,2021-09-13,2021-09-14,2021-09-16,4,3
5024041,2021-09-09,2021-09-13,2021-09-17,2021-09-20,,8,
5028287,2021-09-09,2021-09-13,2021-09-16,2021-09-17,2021-09-20,7,4
5023906,2021-09-09,2021-09-13,2021-09-14,2021-09-16,2021-09-20,5,6
5024033,2021-09-09,2021-09-13,2021-09-14,2021-09-15,2021-09-17,5,3
5026611,2021-09-09,2021-09-13,,,,,
5037500,2021-09-09,2021-09-13,2021-09-17,2021-09-20,,8,
5032722,2021-09-09,2021-09-13,2021-09-15,2021-09-16,2021-09-20,6,5
5024454,2021-09-09,2021-09-13,2021-09-20,2021-09-21,,11,
5036643,2021-09-09,2021-09-13,2021-09-20,2021-09-20,,11,
5028077,2021-09-09,2021-09-13,2021-09-16,2021-09-20,,7,
5033618,2021-09-09,2021-09-13,2021-09-14,2021-09-16,2021-09-20,5,6
5036662,2021-09-09,2021-09-13,2021-09-15,2021-09-20,,6,
5036180,2021-09-09,2021-09-13,2021-09-13,2021-09-14,2021-09-16,4,3
5031936,2021-09-09,2021-09-13,2021-09-13,2021-09-17,2021-09-20,4,7
5036265,2021-09-09,2021-09-13,2021-09-16,2021-09-20,,7,
5030415,2021-09-09,2021-09-13,2021-09-14,2021-09-16,2021-09-20,5,6
5028238,2021-09-09,2021-09-13,,,,,
5030812,2021-09-09,2021-09-13,2021-09-17,2021-09-20,,8,
5021854,2021-09-09,2021-09-13,2021-09-14,2021-09-17,2021-09-20,5,6
5026746,2021-09-09,2021-09-13,2021-09-20,2021-09-20,,11,
5023562,2021-09-09,2021-09-13,2021-09-16,2021-09-17,2021-09-20,7,4
5037280,2021-09-09,2021-09-13,2021-09-14,2021-09-17,2021-09-20,5,6
5032414,2021-09-09,2021-09-13,2021-09-15,2021-09-17,2021-09-20,6,5
5037150,2021-09-09,2021-09-13,,,,,
5023315,2021-09-09,2021-09-13,2021-09-13,2021-09-14,2021-09-16,4,3
5025596,2021-09-09,2021-09-13,2021-09-15,2021-09-16,2021-09-20,6,5
5036504,2021-09-09,2021-09-13,2021-09-20,2021-09-21,,11,
5025426,2021-09-09,2021-09-13,2021-09-14,2021-09-17,2021-09-20,5,6
5028977,2021-09-09,2021-09-13,2021-09-15,2021-09-17,2021-09-20,6,5
5032900,2021-09-09,2021-09-13,2021-09-15,2021-09-17,2021-09-20,6,5
5036170,2021-09-09,2021-09-13,2021-09-16,2021-09-17,2021-09-20,7,4
5029787,2021-09-09,2021-09-13,2021-09-20,2021-09-21,,11,
5034274,2021-09-09,2021-09-13,2021-09-13,2021-09-15,2021-09-17,4,4
5033303,2021-09-09,2021-09-13,2021-09-14,2021-09-16,2021-09-20,5,6
5027852,2021-09-09,2021-09-13,2021-09-13,2021-09-15,2021-09-17,4,4
5026701,2021-09-09,2021-09-14,2021-09-16,2021-09-17,2021-09-20,7,4
5024681,2021-09-09,2021-09-14,2021-09-17,2021-09-20,,8,
5030145,2021-09-09,2021-09-14,2021-09-20,2021-09-20,,11,
5028831,2021-09-09,2021-09-14,2021-09-16,2021-09-17,2021-09-20,7,4
5026339,2021-09-09,2021-09-14,2021-09-16,2021-09-17,2021-09-20,7,4
5027176,2021-09-09,2021-09-14,2021-09-16,2021-09-17,2021-09-20,7,4
5023865,2021-09-09,2021-09-14,2021-09-16,2021-09-17,2021-09-20,7,4
5034583,2021-09-09,2021-09-14,2021-09-16,2021-09-17,2021-09-20,7,4
5032301,2021-09-09,2021-09-14,2021-09-20,2021-09-21,,11,
5025135,2021-09-09,2021-09-14,2021-09-16,2021-09-20,,7,
5027851,2021-09-09,2021-09-14,2021-09-16,2021-09-20,,7,
5034307,2021-09-09,2021-09-14,2021-09-16,2021-09-20,,7,
5022222,2021-09-09,2021-09-14,2021-09-20,2021-09-21,,11,
5033643,2021-09-09,2021-09-14,2021-09-16,2021-09-17,2021-09-20,7,4
5037208,2021-09-09,2021-09-14,2021-09-16,2021-09-17,2021-09-20,7,4
5025610,2021-09-09,2021-09-14,2021-09-16,2021-09-17,2021-09-20,7,4
5028281,2021-09-09,2021-09-14,2021-09-17,2021-09-20,,8,
5030428,2021-09-09,2021-09-14,2021-09-16,2021-09-17,2021-09-20,7,4
5025126,2021-09-09,2021-09-14,2021-09-16,2021-09-20,,7,
5033767,2021-09-09,2021-09-14,2021-09-16,2021-09-17,2021-09-20,7,4
5035180,2021-09-09,2021-09-14,2021-09-20,2021-09-20,,11,
5026573,2021-09-09,2021-09-14,2021-09-17,2021-09-20,,8,
5024031,2021-09-09,2021-09-14,2021-09-16,2021-09-17,2021-09-20,7,4
5023582,2021-09-09,2021-09-14,2021-09-16,2021-09-20,,7,
5023960,2021-09-09,2021-09-14,2021-09-16,2021-09-20,,7,
5034939,2021-09-09,2021-09-14,2021-09-16,2021-09-17,2021-09-20,7,4
5030836,2021-09-09,2021-09-14,2021-09-16,2021-09-20,,7,
5028306,2021-09-09,2021-09-14,2021-09-20,2021-09-20,,11,
5032298,2021-09-09,2021-09-15,2021-09-17,2021-09-20,,8,
5037233,2021-09-09,2021-09-15,2021-09-17,2021-09-20,,8,
5033510,2021-09-09,2021-09-15,2021-09-17,2021-09-20,,8,
