loan_id,state_code,county,derived_dwelling_category,property_value,loan_amount,ltv_ratio,ltv_tier
5027632,PA,Lancaster    ,Single Family (1-4 Units):Site-Built,865385.0,225000.0,26.0,Standard Risk (<=80%)
5027637,MI,Oakland    ,Single Family (1-4 Units):Site-Built,447471.0,345000.0,77.1,Standard Risk (<=80%)
5027676,OH,Lake    ,Single Family (1-4 Units):Site-Built,400000.0,275000.0,68.75,Standard Risk (<=80%)
5027679,FL,Sarasota    ,Single Family (1-4 Units):Site-Built,491380.0,285000.0,58.0,Standard Risk (<=80%)
5027694,NV,Clark    ,Single Family (1-4 Units):Site-Built,398438.0,255000.0,64.0,Standard Risk (<=80%)
5027819,NY,Warren    ,Single Family (1-4 Units):Site-Built,172939.0,125000.0,72.28,Standard Risk (<=80%)
5027823,WY,Sweetwater    ,Single Family (1-4 Units):Site-Built,83334.0,75000.0,90.0,High Risk (>80%)
5027883,FL,Bay    ,Single Family (1-4 Units):Site-Built,178304.0,95000.0,53.28,Standard Risk (<=80%)
5027937,OH,Fairfield    ,Single Family (1-4 Units):Site-Built,291667.0,175000.0,60.0,Standard Risk (<=80%)
5028016,OH,Cuyahoga    ,Single Family (1-4 Units):Site-Built,244933.0,145000.0,59.2,Standard Risk (<=80%)
5028021,CA,Santa Clara   ,Single Family (1-4 Units):Site-Built,1483652.0,785000.0,52.91,Standard Risk (<=80%)
5028093,TN,Rutherford    ,Single Family (1-4 Units):Site-Built,406403.0,325000.0,79.97,Standard Risk (<=80%)
5028098,FL,Volusia    ,Single Family (1-4 Units):Site-Built,220000.0,55000.0,25.0,Standard Risk (<=80%)
5028123,HI,Maui    ,Single Family (1-4 Units):Site-Built,796270.0,555000.0,69.7,Standard Risk (<=80%)
5028128,PA,Bucks    ,Single Family (1-4 Units):Site-Built,319568.0,195000.0,61.02,Standard Risk (<=80%)
5028223,CA,Riverside    ,Single Family (1-4 Units):Site-Built,1274572.0,935000.0,73.36,Standard Risk (<=80%)
5028238,OK,Custer    ,Single Family (1-4 Units):Site-Built,595589.0,405000.0,68.0,Standard Risk (<=80%)
5028274,VA,Warren    ,Single Family (1-4 Units):Site-Built,278948.0,265000.0,95.0,High Risk (>80%)
5028287,CA,Los Angeles   ,Single Family (1-4 Units):Site-Built,991380.0,575000.0,58.0,Standard Risk (<=80%)
5028315,PA,Beaver    ,Single Family (1-4 Units):Site-Built,206250.0,165000.0,80.0,Standard Risk (<=80%)
5028391,UT,Davis    ,Single Family (1-4 Units):Site-Built,446667.0,335000.0,75.0,Standard Risk (<=80%)
5028398,TX,Bexar    ,Single Family (1-4 Units):Site-Built,142598.0,55000.0,38.57,Standard Risk (<=80%)
5028421,PA,Greene    ,Single Family (1-4 Units):Site-Built,200000.0,115000.0,57.5,Standard Risk (<=80%)
5028461,IL,Cook    ,Single Family (1-4 Units):Site-Built,379522.0,235000.0,61.92,Standard Risk (<=80%)
5028500,PA,Montgomery    ,Single Family (1-4 Units):Site-Built,360466.0,155000.0,43.0,Standard Risk (<=80%)
5028610,NC,Union    ,Single Family (1-4 Units):Site-Built,493750.0,395000.0,80.0,Standard Risk (<=80%)
5028779,NC,Guilford    ,Single Family (1-4 Units):Site-Built,427289.0,295000.0,69.04,Standard Risk (<=80%)
5028888,FL,Palm Beach   ,Single Family (1-4 Units):Site-Built,573685.0,545000.0,95.0,High Risk (>80%)
5029018,MD,Howard    ,Single Family (1-4 Units):Site-Built,407143.0,285000.0,70.0,Standard Risk (<=80%)
5029046,GA,DeKalb    ,Single Family (1-4 Units):Site-Built,153030.0,75000.0,49.01,Standard Risk (<=80%)
5029089,NC,Stokes    ,Single Family (1-4 Units):Site-Built,163624.0,95000.0,58.06,Standard Risk (<=80%)
5029140,NY,Westchester    ,Single Family (1-4 Units):Site-Built,818428.0,485000.0,59.26,Standard Risk (<=80%)
5029312,NY,Queens    ,Single Family (1-4 Units):Site-Built,847673.0,335000.0,39.52,Standard Risk (<=80%)
5029332,AZ,Maricopa    ,Single Family (1-4 Units):Site-Built,273004.0,135000.0,49.45,Standard Risk (<=80%)
5029365,WA,Skagit    ,Single Family (1-4 Units):Site-Built,733902.0,465000.0,63.36,Standard Risk (<=80%)
5029486,CA,Los Angeles   ,Single Family (1-4 Units):Site-Built,585089.0,175000.0,29.91,Standard Risk (<=80%)
5029503,TX,Parker    ,Single Family (1-4 Units):Site-Built,392876.0,225000.0,57.27,Standard Risk (<=80%)
5029556,NC,Catawba    ,Single Family (1-4 Units):Site-Built,531250.0,425000.0,80.0,Standard Risk (<=80%)
5029577,CA,Los Angeles   ,Single Family (1-4 Units):Site-Built,925336.0,145000.0,15.67,Standard Risk (<=80%)
5029642,NC,Harnett    ,Single Family (1-4 Units):Site-Built,242269.0,235000.0,97.0,High Risk (>80%)
5029779,NV,Clark    ,Single Family (1-4 Units):Site-Built,715190.0,565000.0,79.0,Standard Risk (<=80%)
5029802,IA,Dallas    ,Single Family (1-4 Units):Site-Built,445653.0,205000.0,46.0,Standard Risk (<=80%)
5029816,CA,San Mateo   ,Single Family (1-4 Units):Site-Built,954546.0,315000.0,33.0,Standard Risk (<=80%)
5029875,WI,Kenosha    ,Single Family (1-4 Units):Site-Built,540476.0,225000.0,41.63,Standard Risk (<=80%)
5029912,SD,Minnehaha    ,Single Family (1-4 Units):Site-Built,242007.0,165000.0,68.18,Standard Risk (<=80%)
5029915,GA,Cherokee    ,Single Family (1-4 Units):Site-Built,236903.0,175000.0,73.87,Standard Risk (<=80%)
5029977,NC,Mecklenburg    ,Single Family (1-4 Units):Site-Built,1700183.0,465000.0,27.35,Standard Risk (<=80%)
5030032,CA,Los Angeles   ,Single Family (1-4 Units):Site-Built,992754.0,685000.0,69.0,Standard Risk (<=80%)
5030059,VA,Prince William   ,Single Family (1-4 Units):Site-Built,370970.0,275000.0,74.13,Standard Risk (<=80%)
5030107,CA,Riverside    ,Single Family (1-4 Units):Site-Built,550000.0,385000.0,70.0,Standard Risk (<=80%)
5030113,TX,Harris    ,Single Family (1-4 Units):Site-Built,322886.0,205000.0,63.49,Standard Risk (<=80%)
5030156,CA,San Mateo   ,Single Family (1-4 Units):Site-Built,1125000.0,675000.0,60.0,Standard Risk (<=80%)
5030222,WA,Yakima    ,Single Family (1-4 Units):Site-Built,608696.0,245000.0,40.25,Standard Risk (<=80%)
5030281,MD,Washington    ,Single Family (1-4 Units):Site-Built,489632.0,255000.0,52.08,Standard Risk (<=80%)
5030331,AZ,Maricopa    ,Single Family (1-4 Units):Site-Built,233334.0,175000.0,75.0,Standard Risk (<=80%)
5030338,ME,Penobscot    ,Single Family (1-4 Units):Site-Built,150997.0,75000.0,49.67,Standard Risk (<=80%)
5030342,CA,Santa Clara   ,Single Family (1-4 Units):Site-Built,1013290.0,305000.0,30.1,Standard Risk (<=80%)
5030390,GA,Gwinnett    ,Single Family (1-4 Units):Site-Built,393334.0,295000.0,75.0,Standard Risk (<=80%)
5030408,WA,King    ,Single Family (1-4 Units):Site-Built,565790.0,215000.0,38.0,Standard Risk (<=80%)
5030425,PA,Montgomery    ,Single Family (1-4 Units):Site-Built,420635.0,265000.0,63.0,Standard Risk (<=80%)
5030483,CA,Orange    ,Single Family (1-4 Units):Site-Built,1002622.0,765000.0,76.3,Standard Risk (<=80%)
5030535,CA,Riverside    ,Single Family (1-4 Units):Site-Built,702854.0,505000.0,71.85,Standard Risk (<=80%)
5030587,CA,Alameda    ,Single Family (1-4 Units):Site-Built,957362.0,595000.0,62.15,Standard Risk (<=80%)
5030671,CA,San Bernardino   ,Single Family (1-4 Units):Site-Built,445485.0,295000.0,66.22,Standard Risk (<=80%)
5030767,PA,Allegheny    ,Single Family (1-4 Units):Site-Built,396638.0,335000.0,84.46,High Risk (>80%)
5030782,TX,Denton    ,Single Family (1-4 Units):Site-Built,527019.0,395000.0,74.95,Standard Risk (<=80%)
5030806,SD,Hughes    ,Single Family (1-4 Units):Site-Built,147720.0,125000.0,84.62,High Risk (>80%)
5030906,MO,St. Louis   ,Single Family (1-4 Units):Site-Built,128866.0,125000.0,97.0,High Risk (>80%)
5030988,IA,Linn    ,Single Family (1-4 Units):Site-Built,149485.0,145000.0,97.0,High Risk (>80%)
5031016,CA,San Luis Obispo  ,Single Family (1-4 Units):Site-Built,800539.0,535000.0,66.83,Standard Risk (<=80%)
5031034,AZ,Maricopa    ,Single Family (1-4 Units):Site-Built,298211.0,165000.0,55.33,Standard Risk (<=80%)
5031057,CA,Riverside    ,Single Family (1-4 Units):Site-Built,390411.0,285000.0,73.0,Standard Risk (<=80%)
5031071,FL,Nassau    ,Single Family (1-4 Units):Site-Built,775312.0,255000.0,32.89,Standard Risk (<=80%)
5031101,MA,Plymouth    ,Single Family (1-4 Units):Site-Built,480945.0,395000.0,82.13,High Risk (>80%)
5031155,TX,Dallas    ,Single Family (1-4 Units):Site-Built,462090.0,245000.0,53.02,Standard Risk (<=80%)
5031212,MA,Middlesex    ,Single Family (1-4 Units):Site-Built,399569.0,185000.0,46.3,Standard Risk (<=80%)
5031385,NJ,Essex    ,Single Family (1-4 Units):Site-Built,900549.0,345000.0,38.31,Standard Risk (<=80%)
5031436,NV,Douglas    ,Single Family (1-4 Units):Site-Built,900000.0,135000.0,15.0,Standard Risk (<=80%)
5031505,TX,Montgomery    ,Single Family (1-4 Units):Site-Built,960340.0,385000.0,40.09,Standard Risk (<=80%)
5031634,TX,Fort Bend   ,Single Family (1-4 Units):Site-Built,204115.0,125000.0,61.24,Standard Risk (<=80%)
5031658,NY,Richmond    ,Single Family (1-4 Units):Site-Built,683650.0,475000.0,69.48,Standard Risk (<=80%)
5031793,CO,Douglas    ,Single Family (1-4 Units):Site-Built,850000.0,595000.0,70.0,Standard Risk (<=80%)
5031831,UT,Davis    ,Single Family (1-4 Units):Site-Built,390910.0,215000.0,55.0,Standard Risk (<=80%)
5031834,IL,Cook    ,Single Family (1-4 Units):Site-Built,793970.0,395000.0,49.75,Standard Risk (<=80%)
5031926,NC,Wake    ,Single Family (1-4 Units):Site-Built,346636.0,205000.0,59.14,Standard Risk (<=80%)
5031960,CA,San Diego   ,Single Family (1-4 Units):Site-Built,693750.0,555000.0,80.0,Standard Risk (<=80%)
5031979,AR,Washington    ,Single Family (1-4 Units):Site-Built,190910.0,105000.0,55.0,Standard Risk (<=80%)
5032080,FL,Osceola    ,Single Family (1-4 Units):Site-Built,160108.0,155000.0,96.81,High Risk (>80%)
5032231,CA,San Diego   ,Single Family (1-4 Units):Site-Built,612108.0,365000.0,59.63,Standard Risk (<=80%)
5032399,CA,Santa Clara   ,Single Family (1-4 Units):Site-Built,1941216.0,885000.0,45.59,Standard Risk (<=80%)
5032433,VA,Spotsylvania    ,Single Family (1-4 Units):Site-Built,293750.0,235000.0,80.0,Standard Risk (<=80%)
5032475,CA,San Mateo   ,Single Family (1-4 Units):Site-Built,1203853.0,825000.0,68.53,Standard Risk (<=80%)
5032500,WA,King    ,Single Family (1-4 Units):Site-Built,510000.0,255000.0,50.0,Standard Risk (<=80%)
5032552,WI,Sheboygan    ,Single Family (1-4 Units):Site-Built,282259.0,175000.0,62.0,Standard Risk (<=80%)
5032599,NJ,Middlesex    ,Single Family (1-4 Units):Site-Built,195946.0,145000.0,74.0,Standard Risk (<=80%)
5032661,MI,Van Buren   ,Single Family (1-4 Units):Site-Built,582096.0,435000.0,74.73,Standard Risk (<=80%)
5032708,CA,Los Angeles   ,Single Family (1-4 Units):Site-Built,486847.0,285000.0,58.54,Standard Risk (<=80%)
5032709,CA,Los Angeles   ,Single Family (1-4 Units):Site-Built,537855.0,395000.0,73.44,Standard Risk (<=80%)
5032732,AZ,Maricopa    ,Single Family (1-4 Units):Site-Built,553572.0,155000.0,28.0,Standard Risk (<=80%)
5032776,AR,Lonoke    ,Single Family (1-4 Units):Site-Built,163158.0,155000.0,95.0,High Risk (>80%)
5032845,SC,Lexington    ,Single Family (1-4 Units):Site-Built,227778.0,205000.0,90.0,High Risk (>80%)
5032904,AL,Cullman    ,Single Family (1-4 Units):Site-Built,193750.0,155000.0,80.0,Standard Risk (<=80%)
5032908,CO,Adams    ,Single Family (1-4 Units):Site-Built,479382.0,465000.0,97.0,High Risk (>80%)
5032930,MI,Shiawassee    ,Single Family (1-4 Units):Site-Built,170206.0,105000.0,61.69,Standard Risk (<=80%)
5032934,AL,Jefferson    ,Single Family (1-4 Units):Site-Built,206250.0,165000.0,80.0,Standard Risk (<=80%)
5032951,MI,Macomb    ,Single Family (1-4 Units):Site-Built,183334.0,165000.0,90.0,High Risk (>80%)
5032971,NC,Catawba    ,Single Family (1-4 Units):Site-Built,176103.0,135000.0,76.66,Standard Risk (<=80%)
5033021,MN,Hennepin    ,Single Family (1-4 Units):Site-Built,307143.0,215000.0,70.0,Standard Risk (<=80%)
5033047,MO,Camden    ,Single Family (1-4 Units):Site-Built,156250.0,125000.0,80.0,Standard Risk (<=80%)
5033136,UT,Utah    ,Single Family (1-4 Units):Site-Built,227340.0,155000.0,68.18,Standard Risk (<=80%)
5033203,NJ,Monmouth    ,Single Family (1-4 Units):Site-Built,398090.0,175000.0,43.96,Standard Risk (<=80%)
5033284,CA,San Bernardino   ,Single Family (1-4 Units):Site-Built,474411.0,165000.0,34.78,Standard Risk (<=80%)
5033311,AZ,Maricopa    ,Single Family (1-4 Units):Site-Built,686667.0,515000.0,75.0,Standard Risk (<=80%)
5033353,CA,Fresno    ,Single Family (1-4 Units):Site-Built,489474.0,465000.0,95.0,High Risk (>80%)
5033387,VA,Fauquier    ,Single Family (1-4 Units):Site-Built,381356.0,225000.0,59.0,Standard Risk (<=80%)
5033463,WY,Sweetwater    ,Single Family (1-4 Units):Site-Built,239131.0,165000.0,69.0,Standard Risk (<=80%)
5033533,CA,Sutter    ,Single Family (1-4 Units):Site-Built,331592.0,165000.0,49.76,Standard Risk (<=80%)
5033603,CA,Butte    ,Single Family (1-4 Units):Site-Built,481392.0,335000.0,69.59,Standard Risk (<=80%)
5033788,MO,Ray    ,Single Family (1-4 Units):Site-Built,227816.0,105000.0,46.09,Standard Risk (<=80%)
5033806,CA,Santa Clara   ,Single Family (1-4 Units):Site-Built,1000000.0,645000.0,64.5,Standard Risk (<=80%)
5033878,CA,San Bernardino   ,Single Family (1-4 Units):Site-Built,934500.0,545000.0,58.32,Standard Risk (<=80%)
5033949,PA,Allegheny    ,Single Family (1-4 Units):Site-Built,330009.0,225000.0,68.18,Standard Risk (<=80%)
5033986,TX,Collin    ,Single Family (1-4 Units):Site-Built,656250.0,525000.0,80.0,Standard Risk (<=80%)
5033999,IL,Will    ,Single Family (1-4 Units):Site-Built,270005.0,165000.0,61.11,Standard Risk (<=80%)
5034089,NM,Dona Ana   ,Single Family (1-4 Units):Site-Built,279771.0,195000.0,69.7,Standard Risk (<=80%)
5034096,IN,Marion    ,Single Family (1-4 Units):Site-Built,240510.0,185000.0,76.92,Standard Risk (<=80%)
5034118,MI,Wayne    ,Single Family (1-4 Units):Site-Built,218750.0,175000.0,80.0,Standard Risk (<=80%)
5034143,CA,Del Norte   ,Single Family (1-4 Units):Site-Built,384211.0,365000.0,95.0,High Risk (>80%)
5034186,NC,Johnston    ,Single Family (1-4 Units):Site-Built,318750.0,255000.0,80.0,Standard Risk (<=80%)
5034268,CA,Marin    ,Single Family (1-4 Units):Site-Built,700130.0,325000.0,46.42,Standard Risk (<=80%)
5034293,MO,St. Louis   ,Single Family (1-4 Units):Site-Built,816937.0,465000.0,56.92,Standard Risk (<=80%)
5034342,MI,Oakland    ,Single Family (1-4 Units):Site-Built,351646.0,265000.0,75.36,Standard Risk (<=80%)
5034454,WA,Skagit    ,Single Family (1-4 Units):Site-Built,598215.0,335000.0,56.0,Standard Risk (<=80%)
5034492,OH,Lake    ,Single Family (1-4 Units):Site-Built,208727.0,155000.0,74.26,Standard Risk (<=80%)
5034495,CA,Los Angeles   ,Single Family (1-4 Units):Site-Built,692858.0,485000.0,70.0,Standard Risk (<=80%)
5034549,CA,Alameda    ,Single Family (1-4 Units):Site-Built,775000.0,465000.0,60.0,Standard Risk (<=80%)
5034637,FL,Clay    ,Single Family (1-4 Units):Site-Built,274597.0,235000.0,85.58,High Risk (>80%)
5034674,CA,Orange    ,Single Family (1-4 Units):Site-Built,1244538.0,655000.0,52.63,Standard Risk (<=80%)
5034731,WA,King    ,Single Family (1-4 Units):Site-Built,1000000.0,225000.0,22.5,Standard Risk (<=80%)
5034765,CA,Sacramento    ,Single Family (1-4 Units):Site-Built,451518.0,305000.0,67.55,Standard Risk (<=80%)
5035000,FL,Charlotte    ,Single Family (1-4 Units):Site-Built,294885.0,215000.0,72.91,Standard Risk (<=80%)
5035090,CA,San Bernardino   ,Single Family (1-4 Units):Site-Built,222191.0,155000.0,69.76,Standard Risk (<=80%)
5035130,CA,San Bernardino   ,Single Family (1-4 Units):Site-Built,507915.0,215000.0,42.33,Standard Risk (<=80%)
5035162,NV,Elko    ,Single Family (1-4 Units):Site-Built,335359.0,265000.0,79.02,Standard Risk (<=80%)
5035163,NC,Rockingham    ,Single Family (1-4 Units):Site-Built,174243.0,115000.0,66.0,Standard Risk (<=80%)
5035210,MA,Bristol    ,Single Family (1-4 Units):Site-Built,326667.0,245000.0,75.0,Standard Risk (<=80%)
5035327,ID,Canyon    ,Single Family (1-4 Units):Site-Built,424112.0,235000.0,55.41,Standard Risk (<=80%)
5035462,CA,Alameda    ,Single Family (1-4 Units):Site-Built,688542.0,405000.0,58.82,Standard Risk (<=80%)
5035553,OH,Medina    ,Single Family (1-4 Units):Site-Built,182135.0,115000.0,63.14,Standard Risk (<=80%)
5035594,UT,Iron    ,Single Family (1-4 Units):Site-Built,404234.0,275000.0,68.03,Standard Risk (<=80%)
5035617,MA,Essex    ,Single Family (1-4 Units):Site-Built,620438.0,425000.0,68.5,Standard Risk (<=80%)
5035630,WA,Mason    ,Single Family (1-4 Units):Site-Built,691740.0,515000.0,74.45,Standard Risk (<=80%)
5035716,WI,Waukesha    ,Single Family (1-4 Units):Site-Built,435715.0,305000.0,70.0,Standard Risk (<=80%)
5035818,ME,Cumberland    ,Single Family (1-4 Units):Site-Built,344424.0,235000.0,68.23,Standard Risk (<=80%)
5035829,CA,Los Angeles   ,Single Family (1-4 Units):Site-Built,919118.0,625000.0,68.0,Standard Risk (<=80%)
5035912,CA,Placer    ,Single Family (1-4 Units):Site-Built,318750.0,255000.0,80.0,Standard Risk (<=80%)
5036049,NC,Chatham    ,Single Family (1-4 Units):Site-Built,378572.0,265000.0,70.0,Standard Risk (<=80%)
5036094,GA,White    ,Single Family (1-4 Units):Site-Built,288765.0,165000.0,57.14,Standard Risk (<=80%)
5036155,CT,New Haven   ,Single Family (1-4 Units):Site-Built,293750.0,235000.0,80.0,Standard Risk (<=80%)
5036168,WA,Clark    ,Single Family (1-4 Units):Site-Built,485686.0,95000.0,19.56,Standard Risk (<=80%)
5036196,GA,Fulton    ,Single Family (1-4 Units):Site-Built,396888.0,255000.0,64.25,Standard Risk (<=80%)
5036244,NV,Nye    ,Single Family (1-4 Units):Site-Built,357694.0,255000.0,71.29,Standard Risk (<=80%)
5036290,NY,Westchester    ,Single Family (1-4 Units):Site-Built,357508.0,175000.0,48.95,Standard Risk (<=80%)
5036307,NY,Saratoga    ,Single Family (1-4 Units):Site-Built,235026.0,175000.0,74.46,Standard Risk (<=80%)
5036369,VA,Fairfax    ,Single Family (1-4 Units):Site-Built,570343.0,105000.0,18.41,Standard Risk (<=80%)
5036485,CA,San Diego   ,Single Family (1-4 Units):Site-Built,1237916.0,525000.0,42.41,Standard Risk (<=80%)
5036504,CA,San Diego   ,Single Family (1-4 Units):Site-Built,944862.0,365000.0,38.63,Standard Risk (<=80%)
5036530,TX,Hidalgo    ,Single Family (1-4 Units):Site-Built,301471.0,205000.0,68.0,Standard Risk (<=80%)
5036561,LA,Bienville Parish   ,Single Family (1-4 Units):Site-Built,184211.0,175000.0,95.0,High Risk (>80%)
5036587,NJ,Camden    ,Single Family (1-4 Units):Site-Built,525024.0,385000.0,73.33,Standard Risk (<=80%)
5036707,CT,New Haven   ,Single Family (1-4 Units):Site-Built,370856.0,255000.0,68.76,Standard Risk (<=80%)
5036849,MI,Oakland    ,Single Family (1-4 Units):Site-Built,577839.0,255000.0,44.13,Standard Risk (<=80%)
5036904,OH,Richland    ,Single Family (1-4 Units):Site-Built,152961.0,85000.0,55.57,Standard Risk (<=80%)
5037065,CO,Jefferson    ,Single Family (1-4 Units):Site-Built,510296.0,285000.0,55.85,Standard Risk (<=80%)
5037101,CA,Riverside    ,Single Family (1-4 Units):Site-Built,678392.0,405000.0,59.7,Standard Risk (<=80%)
5037160,AZ,Maricopa    ,Single Family (1-4 Units):Site-Built,238745.0,175000.0,73.3,Standard Risk (<=80%)
5037227,WV,Wetzel    ,Single Family (1-4 Units):Site-Built,140281.0,105000.0,74.85,Standard Risk (<=80%)
5037237,WA,King    ,Single Family (1-4 Units):Site-Built,581250.0,465000.0,80.0,Standard Risk (<=80%)
5037287,WA,Clark    ,Single Family (1-4 Units):Site-Built,874800.0,545000.0,62.3,Standard Risk (<=80%)
5037456,CA,Riverside    ,Single Family (1-4 Units):Site-Built,596755.0,445000.0,74.57,Standard Risk (<=80%)
5037618,FL,Hernando    ,Single Family (1-4 Units):Site-Built,294643.0,165000.0,56.0,Standard Risk (<=80%)
5037636,FL,Osceola    ,Single Family (1-4 Units):Site-Built,279730.0,215000.0,76.86,Standard Risk (<=80%)
5024086,CA,San Diego   ,Single Family (1-4 Units):Site-Built,1003529.0,455000.0,45.34,Standard Risk (<=80%)
5024161,NJ,Hunterdon    ,Single Family (1-4 Units):Site-Built,647273.0,445000.0,68.75,Standard Risk (<=80%)
5024248,CA,Contra Costa   ,Single Family (1-4 Units):Site-Built,1460993.0,515000.0,35.25,Standard Risk (<=80%)
5024280,MI,Wayne    ,Single Family (1-4 Units):Site-Built,221429.0,155000.0,70.0,Standard Risk (<=80%)
5024294,WA,King    ,Single Family (1-4 Units):Site-Built,548762.0,175000.0,31.89,Standard Risk (<=80%)
5024354,OH,Cuyahoga    ,Single Family (1-4 Units):Site-Built,159794.0,155000.0,97.0,High Risk (>80%)
5024564,TN,Sevier    ,Single Family (1-4 Units):Site-Built,445455.0,245000.0,55.0,Standard Risk (<=80%)
5024591,HI,Honolulu    ,Single Family (1-4 Units):Site-Built,881250.0,705000.0,80.0,Standard Risk (<=80%)
5024638,MA,Franklin    ,Single Family (1-4 Units):Site-Built,395878.0,315000.0,79.57,Standard Risk (<=80%)
