loan_id,annual_income,recurring_monthly_debt,principal_interest_pmt,median_fico_score,occupancy_type,dti_ratio,fico_tier
5025869,245000.0,8167.0,3911.3700000000003,720.0,Primary residence,59.16,Good
5025878,60000.0,1500.0,1079.37,720.0,Primary residence,51.59,Good
5025942,123000.0,3178.0,1584.22,720.0,Primary residence,46.46,Good
5025985,65000.0,1300.0,470.13,720.0,Primary residence,32.68,Good
5025996,205000.0,7517.0,2925.6400000000003,720.0,Primary residence,61.13,Good
5026209,42000.0,1120.0,558.77,720.0,Primary residence,47.96,Good
5026213,78000.0,1625.0,712.79,720.0,Primary residence,35.97,Good
5026310,42000.0,1260.0,662.26,720.0,Primary residence,54.92,Good
5026343,111000.0,3608.0,1649.6,720.0,Primary residence,56.84,Good
5026384,90000.0,3450.0,1320.91,720.0,Primary residence,63.61,Good
5026409,175000.0,5250.0,2289.11,720.0,Primary residence,51.7,Good
5026539,78000.0,3185.0,1934.72,721.0,Primary residence,78.76,Good
5026544,105000.0,3238.0,1853.26,721.0,Primary residence,58.19,Good
5026619,43000.0,932.0,516.29,721.0,Primary residence,40.42,Good
5026687,91000.0,3034.0,1055.4,721.0,Investment property,53.93,Good
5026756,91000.0,3185.0,2625.1200000000003,721.0,Primary residence,76.62,Good
5026909,84000.0,2520.0,914.02,721.0,Primary residence,49.06,Good
5027057,124000.0,3720.0,2504.9500000000003,721.0,Primary residence,60.24,Good
5027065,32000.0,1307.0,911.99,721.0,Primary residence,83.21,Good
5027147,120000.0,3400.0,1812.52,721.0,Primary residence,52.13,Good
5027211,76000.0,2344.0,1743.37,721.0,Primary residence,64.54,Good
5027317,83000.0,2698.0,1193.59,721.0,Primary residence,56.26,Good
5027349,99000.0,2640.0,1325.28,721.0,Primary residence,48.06,Good
5027439,81000.0,2903.0,1236.99,721.0,Primary residence,61.33,Good
5027470,52000.0,2037.0,846.34,721.0,Primary residence,66.54,Good
5027552,71000.0,2722.0,920.62,721.0,Primary residence,61.57,Good
5027557,67000.0,2178.0,1188.35,721.0,Primary residence,60.29,Good
5027573,360000.0,9600.0,3626.4500000000003,721.0,Primary residence,44.09,Good
5027591,191000.0,4457.0,1901.32,721.0,Second residence,39.95,Good
5027595,124000.0,3617.0,1325.28,721.0,Primary residence,47.83,Good
5027630,66000.0,2090.0,1176.16,721.0,Primary residence,59.38,Good
5027633,117000.0,2925.0,1217.09,721.0,Primary residence,42.48,Good
5027671,59000.0,1918.0,1063.3799999999999,721.0,Primary residence,60.64,Good
5027686,96000.0,2880.0,659.29,721.0,Primary residence,44.24,Good
5027768,156000.0,4680.0,1953.09,721.0,Primary residence,51.02,Good
5027804,119000.0,2975.0,1345.8799999999999,721.0,Primary residence,43.57,Good
5027868,61000.0,1373.0,392.43,721.0,Investment property,34.73,Good
5027902,53000.0,1502.0,682.9399999999999,721.0,Primary residence,49.47,Good
5027987,80000.0,4000.0,1382.67,721.0,Primary residence,80.74,Good
5028009,175000.0,5396.0,3278.8300000000004,721.0,Primary residence,59.48,Good
5028049,188000.0,1724.0,2065.07,721.0,Primary residence,24.19,Good
5028097,63000.0,2205.0,1283.02,721.0,Primary residence,66.44,Good
5028201,143000.0,2980.0,989.92,721.0,Investment property,33.31,Good
5028228,68000.0,794.0,392.43,721.0,Primary residence,20.94,Good
5028306,108000.0,2700.0,1234.52,721.0,Primary residence,43.72,Good
5028334,113000.0,3390.0,2282.5600000000004,721.0,Primary residence,60.24,Good
5028487,176000.0,4400.0,1096.84,721.0,Primary residence,37.48,Good
5028492,23000.0,652.0,465.0,721.0,Primary residence,58.28,Good
5028504,109000.0,3452.0,2255.76,721.0,Primary residence,62.84,Good
5028505,85000.0,2550.0,1113.05,721.0,Primary residence,51.71,Good
5028524,175000.0,3792.0,1912.0,721.0,Primary residence,39.11,Good
5028533,128000.0,3307.0,1533.07,721.0,Primary residence,45.38,Good
5028544,134000.0,3909.0,1510.74,721.0,Primary residence,48.53,Good
5028590,154000.0,2310.0,1594.54,721.0,Primary residence,30.42,Good
5028603,45000.0,750.0,561.59,721.0,Primary residence,34.98,Good
5028692,129000.0,2688.0,759.56,721.0,Primary residence,32.07,Good
5028719,207000.0,4830.0,1997.36,721.0,Primary residence,39.58,Good
5028850,58000.0,1499.0,848.5,721.0,Primary residence,48.57,Good
5028996,197000.0,7224.0,802.96,721.0,Investment property,48.9,Good
5029029,124000.0,3927.0,1773.15,721.0,Primary residence,55.16,Good
5029073,80000.0,2400.0,746.18,721.0,Primary residence,47.19,Good
5029085,153000.0,2550.0,1863.6,722.0,Primary residence,34.62,Good
5029192,91000.0,2655.0,1230.87,722.0,Primary residence,51.24,Good
5029226,48000.0,960.0,567.03,722.0,Primary residence,38.18,Good
5029349,41000.0,1230.0,534.08,722.0,Primary residence,51.63,Good
5029377,58000.0,2175.0,1276.21,722.0,Primary residence,71.4,Good
5029424,41000.0,1504.0,682.9399999999999,722.0,Primary residence,64.01,Good
5029528,72000.0,2520.0,1497.16,722.0,Primary residence,66.95,Good
5029561,27000.0,900.0,455.74,722.0,Primary residence,60.26,Good
5029583,114000.0,4275.0,2247.38,722.0,Primary residence,68.66,Good
5029591,21000.0,683.0,399.02,722.0,Primary residence,61.83,Good
5029605,120000.0,4700.0,2018.25,722.0,Primary residence,67.18,Good
5029646,36000.0,810.0,606.23,722.0,Primary residence,47.21,Good
5029749,166000.0,4289.0,2751.13,722.0,Primary residence,50.89,Good
5029959,47000.0,1880.0,683.8199999999999,722.0,Primary residence,65.46,Good
5029998,76000.0,2660.0,1059.28,722.0,Primary residence,58.73,Good
5030045,69000.0,1783.0,1078.87,722.0,Primary residence,49.77,Good
5030052,127000.0,1270.0,882.5,722.0,Primary residence,20.34,Good
5030073,75000.0,2688.0,1533.9,722.0,Primary residence,67.55,Good
5030173,304000.0,6080.0,1232.71,722.0,Primary residence,28.87,Good
5030182,50000.0,1750.0,706.3199999999999,722.0,Primary residence,58.95,Good
5030303,101000.0,1936.0,682.9399999999999,722.0,Primary residence,31.12,Good
5030307,118000.0,3344.0,1458.15,722.0,Primary residence,48.84,Good
5030316,124000.0,3307.0,1365.06,722.0,Primary residence,45.21,Good
5030323,53000.0,1590.0,639.25,722.0,Primary residence,50.47,Good
5030394,38000.0,1552.0,462.9,722.0,Primary residence,63.63,Good
5030406,97000.0,1698.0,976.5699999999999,722.0,Primary residence,33.09,Good
5030452,83000.0,3182.0,1221.01,722.0,Primary residence,63.66,Good
5030656,104000.0,3900.0,1014.06,722.0,Primary residence,56.7,Good
5030740,91000.0,2048.0,819.04,722.0,Primary residence,37.81,Good
5030861,76000.0,2407.0,1133.08,722.0,Primary residence,55.9,Good
5031067,104000.0,2514.0,672.06,722.0,Primary residence,36.76,Good
5031160,132000.0,3080.0,1703.29,722.0,Primary residence,43.48,Good
5031196,145000.0,4713.0,1904.92,722.0,Primary residence,54.77,Good
5031293,164000.0,3280.0,1676.3,722.0,Primary residence,36.27,Good
5031298,67000.0,2680.0,672.75,722.0,Second residence,60.05,Good
5031303,60000.0,2300.0,567.03,722.0,Primary residence,57.34,Good
5031331,156000.0,5460.0,1236.99,722.0,Investment property,51.52,Good
5031475,146000.0,3894.0,2200.48,722.0,Primary residence,50.09,Good
5031602,40000.0,1000.0,609.03,722.0,Primary residence,48.27,Good
5031709,48000.0,1760.0,641.6,722.0,Primary residence,60.04,Good
5031740,155000.0,5684.0,722.81,722.0,Investment property,49.6,Good
5031751,132000.0,3740.0,1281.06,722.0,Primary residence,45.65,Good
5031762,123000.0,2255.0,1803.66,722.0,Primary residence,39.6,Good
5031796,53000.0,1811.0,1155.06,722.0,Primary residence,67.16,Good
5031849,269000.0,9864.0,3148.9500000000003,722.0,Primary residence,58.05,Good
5031919,141000.0,1998.0,1316.29,722.0,Primary residence,28.21,Good
5031932,56000.0,1960.0,1497.16,722.0,Primary residence,74.08,Good
5032102,163000.0,5162.0,1348.45,722.0,Primary residence,47.93,Good
5032136,47000.0,1920.0,987.78,722.0,Primary residence,74.24,Good
5032170,84000.0,3080.0,1344.62,722.0,Primary residence,63.21,Good
5032174,159000.0,4903.0,1997.36,722.0,Investment property,52.08,Good
5032253,70000.0,1750.0,1055.45,723.0,Primary residence,48.09,Good
5032365,71000.0,2249.0,1029.05,723.0,Primary residence,55.4,Good
5032366,228000.0,5510.0,1179.62,723.0,Primary residence,35.21,Good
5032451,120000.0,2400.0,1323.76,723.0,Primary residence,37.24,Good
5032480,130000.0,4334.0,1386.57,723.0,Primary residence,52.81,Good
5032744,53000.0,1855.0,1439.2,723.0,Primary residence,74.59,Good
5032751,78000.0,2015.0,1084.05,723.0,Primary residence,47.68,Good
5032831,148000.0,5304.0,1701.08,723.0,Primary residence,56.8,Good
5032973,167000.0,4732.0,1743.08,723.0,Primary residence,46.53,Good
5032979,45000.0,1800.0,946.05,723.0,Primary residence,73.23,Good
5033006,128000.0,3734.0,1896.4,723.0,Primary residence,52.79,Good
5033034,155000.0,5167.0,1320.29,723.0,Investment property,50.22,Good
5033044,100000.0,2084.0,713.95,723.0,Primary residence,33.58,Good
5033129,77000.0,2695.0,1252.58,723.0,Primary residence,61.52,Good
5033373,28000.0,1074.0,534.08,723.0,Primary residence,68.92,Good
5033405,177000.0,5310.0,1866.2,723.0,Primary residence,48.65,Good
5033445,99000.0,2310.0,931.28,723.0,Primary residence,39.29,Good
5033457,165000.0,2475.0,2041.62,723.0,Primary residence,32.85,Good
5033480,59000.0,2360.0,889.89,723.0,Primary residence,66.1,Good
5033586,101000.0,3283.0,1759.08,723.0,Primary residence,59.91,Good
5033606,276000.0,6900.0,2056.9100000000003,723.0,Primary residence,38.94,Good
5033609,33000.0,1210.0,468.40999999999997,723.0,Primary residence,61.03,Good
5033650,306000.0,8415.0,1717.69,723.0,Investment property,39.74,Good
5033662,62000.0,1550.0,525.09,723.0,Primary residence,40.16,Good
5033759,83000.0,2145.0,1257.04,723.0,Primary residence,49.19,Good
5033842,31000.0,750.0,462.9,723.0,Primary residence,46.95,Good
5033883,29000.0,798.0,651.03,723.0,Primary residence,59.96,Good
5033975,76000.0,2407.0,997.91,723.0,Primary residence,53.76,Good
5034010,157000.0,3664.0,678.54,723.0,Primary residence,33.19,Good
5034072,57000.0,1948.0,902.64,723.0,Primary residence,60.01,Good
5034119,92000.0,1610.0,686.56,723.0,Primary residence,29.96,Good
5034154,106000.0,1325.0,693.04,723.0,Primary residence,22.85,Good
5034165,38000.0,1140.0,629.11,723.0,Primary residence,55.87,Good
5034244,100000.0,2834.0,1758.02,723.0,Primary residence,55.1,Good
5034333,75000.0,2625.0,1209.64,723.0,Primary residence,61.35,Good
5034372,228000.0,4560.0,1649.6,723.0,Primary residence,32.68,Good
5034479,66000.0,2365.0,1422.75,723.0,Primary residence,68.87,Good
5034522,53000.0,1811.0,1132.25,723.0,Primary residence,66.64,Good
5034539,252000.0,6510.0,683.33,723.0,Investment property,34.25,Good
5034669,186000.0,5580.0,683.33,723.0,Investment property,40.41,Good
5034684,106000.0,4240.0,2151.3,723.0,Primary residence,72.35,Good
5034740,50000.0,1667.0,783.55,723.0,Primary residence,58.81,Good
5034769,40000.0,1300.0,945.05,723.0,Primary residence,67.35,Good
5034910,93000.0,1550.0,1036.02,723.0,Primary residence,33.37,Good
5034982,67000.0,2122.0,1014.06,723.0,Primary residence,56.17,Good
5035056,67000.0,1340.0,991.93,723.0,Primary residence,41.77,Good
5035124,147000.0,3675.0,1853.26,723.0,Primary residence,45.13,Good
5035126,112000.0,3547.0,2070.0800000000004,723.0,Primary residence,60.18,Good
5035264,225000.0,4313.0,2711.0600000000004,723.0,Primary residence,37.46,Good
5035283,330000.0,6050.0,3042.1800000000003,724.0,Primary residence,33.06,Good
5035302,104000.0,2860.0,1242.29,724.0,Primary residence,47.33,Good
5035362,84000.0,2660.0,973.28,724.0,Primary residence,51.9,Good
5035375,269000.0,4484.0,2793.13,724.0,Primary residence,32.46,Good
5035384,64000.0,2187.0,781.51,724.0,Primary residence,55.66,Good
5035446,40000.0,1267.0,967.26,724.0,Primary residence,67.03,Good
5035464,165000.0,3025.0,2590.9100000000003,724.0,Primary residence,40.84,Good
5035755,154000.0,3979.0,1120.1,724.0,Primary residence,39.73,Good
5035772,144000.0,5040.0,1323.8,724.0,Primary residence,53.03,Good
5035858,129000.0,3655.0,716.16,724.0,Second residence,40.66,Good
5035938,152000.0,2407.0,1340.42,724.0,Primary residence,29.58,Good
5035994,56000.0,2054.0,1029.05,724.0,Primary residence,66.07,Good
5036061,268000.0,4690.0,896.33,724.0,Primary residence,25.01,Good
5036081,104000.0,1647.0,765.22,724.0,Primary residence,27.83,Good
5036121,459000.0,8033.0,2464.76,724.0,Investment property,27.45,Good
5036241,119000.0,3670.0,1608.87,724.0,Primary residence,53.23,Good
5036301,133000.0,5431.0,3802.01,724.0,Primary residence,83.31,Good
5036310,373000.0,7771.0,2007.42,724.0,Primary residence,31.46,Good
5036320,287000.0,4784.0,946.43,724.0,Investment property,23.96,Good
5036323,108000.0,2700.0,1052.19,724.0,Primary residence,41.69,Good
5036490,160000.0,2800.0,1138.23,724.0,Primary residence,29.54,Good
5036532,70000.0,1925.0,433.71,724.0,Investment property,40.44,Good
5036537,68000.0,2040.0,771.5,724.0,Primary residence,49.61,Good
5036545,134000.0,3574.0,2172.98,724.0,Primary residence,51.47,Good
5036606,52000.0,1430.0,672.75,724.0,Primary residence,48.53,Good
5036633,109000.0,2998.0,1711.59,724.0,Primary residence,51.85,Good
5036662,125000.0,3230.0,1168.27,724.0,Primary residence,42.22,Good
5036684,96000.0,3280.0,1711.62,724.0,Primary residence,62.4,Good
5036739,41000.0,1606.0,1155.06,724.0,Primary residence,80.81,Good
5036880,67000.0,1508.0,574.41,724.0,Primary residence,37.3,Good
5037000,122000.0,2542.0,693.04,724.0,Primary residence,31.82,Good
5037009,111000.0,3608.0,2625.1200000000003,724.0,Primary residence,67.39,Good
5037018,41000.0,1401.0,846.37,724.0,Primary residence,65.78,Good
5037078,155000.0,1680.0,753.52,724.0,Primary residence,18.84,Good
5037097,59000.0,2311.0,1038.64,724.0,Primary residence,68.13,Good
5037171,71000.0,2900.0,889.89,724.0,Primary residence,64.05,Good
5037288,149000.0,4967.0,690.03,724.0,Second residence,45.56,Good
5037374,147000.0,3553.0,1058.58,725.0,Primary residence,37.65,Good
5037434,76000.0,3357.0,1222.37,725.0,Primary residence,72.31,Good
5037532,264000.0,5500.0,2430.5,725.0,Primary residence,36.05,Good
5037540,170000.0,6659.0,2041.03,725.0,Primary residence,61.41,Good
5037590,411000.0,7193.0,1365.06,725.0,Investment property,24.99,Good
5024023,154000.0,3594.0,1690.33,725.0,Primary residence,41.18,Good
5024073,67000.0,2625.0,1029.05,725.0,Primary residence,65.45,Good
5024274,107000.0,1605.0,483.03,725.0,Primary residence,23.42,Good
5024527,221000.0,8472.0,5066.49,725.0,Primary residence,73.51,Good
5024543,47000.0,1254.0,815.59,725.0,Primary residence,52.84,Good
5024578,87000.0,3045.0,542.54,725.0,Second residence,49.48,Good
5024587,114000.0,2375.0,964.84,725.0,Primary residence,35.16,Good
5024782,45000.0,1350.0,455.74,725.0,Primary residence,48.15,Good
5024828,65000.0,2005.0,1124.19,725.0,Primary residence,57.77,Good
5024863,65000.0,2384.0,765.72,725.0,Primary residence,58.15,Good
5025010,143000.0,4171.0,1668.51,725.0,Primary residence,49.0,Good
5025086,176000.0,4400.0,2011.83,725.0,Primary residence,43.72,Good
5025133,55000.0,2155.0,848.5,725.0,Primary residence,65.53,Good
5025173,132000.0,5390.0,1878.12,725.0,Investment property,66.07,Good
5025193,34000.0,992.0,609.03,725.0,Primary residence,56.51,Good
5025258,63000.0,2153.0,785.4,725.0,Primary residence,55.97,Good
5025277,152000.0,5827.0,1242.29,725.0,Primary residence,55.81,Good
5025383,,,861.04,725.0,Primary residence,,Good
5025447,132000.0,2970.0,1117.17,725.0,Primary residence,37.16,Good
5025521,63000.0,1208.0,641.55,725.0,Primary residence,35.23,Good
5025544,60000.0,1700.0,1217.7,725.0,Primary residence,58.35,Good
5025580,101000.0,3030.0,1365.06,725.0,Primary residence,52.22,Good
5025614,57000.0,1710.0,1138.23,725.0,Primary residence,59.96,Good
5025683,69000.0,1783.0,727.42,725.0,Primary residence,43.66,Good
5025768,48000.0,1680.0,819.04,725.0,Primary residence,62.48,Good
5025774,178000.0,1632.0,1031.3799999999999,725.0,Primary residence,17.96,Good
5025807,121000.0,4034.0,1320.29,725.0,Primary residence,53.1,Good
5025851,158000.0,3950.0,1410.61,725.0,Primary residence,40.71,Good
5025900,58000.0,919.0,474.21,725.0,Primary residence,28.83,Good
5025935,61000.0,2034.0,1627.62,725.0,Primary residence,72.03,Good
5025978,114000.0,2660.0,997.91,725.0,Primary residence,38.5,Good
5026064,139000.0,2896.0,1405.8,725.0,Primary residence,37.14,Good
5026154,150000.0,4625.0,1853.26,725.0,Primary residence,51.83,Good
5026160,53000.0,2120.0,1352.22,725.0,Primary residence,78.62,Good
5026184,98000.0,2777.0,1029.05,725.0,Primary residence,46.6,Good
5026255,60000.0,2050.0,765.72,725.0,Primary residence,56.31,Good
5026261,107000.0,3032.0,683.8199999999999,725.0,Primary residence,41.67,Good
5026270,78000.0,2925.0,716.16,725.0,Primary residence,56.02,Good
5026299,140000.0,1867.0,1280.4,725.0,Primary residence,26.98,Good
5026324,71000.0,2545.0,964.84,725.0,Primary residence,59.32,Good
5026325,81000.0,2768.0,777.04,726.0,Primary residence,52.52,Good
5026389,108000.0,4050.0,2144.15,726.0,Primary residence,68.82,Good
5026439,149000.0,1242.0,735.04,726.0,Primary residence,15.92,Good
5026516,343000.0,13149.0,3690.0400000000004,726.0,Second residence,58.91,Good
5026530,51000.0,808.0,455.74,726.0,Primary residence,29.74,Good
5026648,82000.0,2939.0,1386.57,726.0,Primary residence,63.3,Good
5026663,118000.0,1377.0,683.33,726.0,Primary residence,20.95,Good
5026668,166000.0,2214.0,682.9399999999999,726.0,Primary residence,20.94,Good
5026781,60000.0,800.0,542.54,726.0,Primary residence,26.85,Good
5026936,607000.0,8094.0,2356.48,726.0,Primary residence,20.66,Good
5026980,105000.0,4813.0,1503.95,726.0,Primary residence,72.19,Good
5027028,63000.0,2100.0,1591.12,726.0,Primary residence,70.31,Good
5027041,113000.0,3955.0,3045.1400000000003,726.0,Primary residence,74.34,Good
5027078,92000.0,1917.0,1012.05,726.0,Primary residence,38.21,Good
5027122,208000.0,7107.0,1106.78,726.0,Investment property,47.39,Good
5027256,136000.0,1814.0,724.33,726.0,Primary residence,22.4,Good
5027415,64000.0,1920.0,903.04,726.0,Primary residence,52.93,Good
5027497,102000.0,1530.0,1081.61,726.0,Primary residence,30.72,Good
5027500,109000.0,2816.0,1344.62,726.0,Primary residence,45.8,Good
5027565,59000.0,1574.0,1345.18,726.0,Primary residence,59.37,Good
5027618,130000.0,3250.0,1209.64,726.0,Primary residence,41.17,Good
5027741,48000.0,1840.0,987.05,726.0,Primary residence,70.68,Good
5027814,63000.0,2100.0,726.53,726.0,Primary residence,53.84,Good
5027851,150000.0,3875.0,1916.03,726.0,Primary residence,46.33,Good
5027955,90000.0,2550.0,973.28,726.0,Primary residence,46.98,Good
5028001,52000.0,1820.0,903.04,726.0,Primary residence,62.84,Good
5028181,158000.0,2239.0,1029.05,726.0,Primary residence,24.82,Good
5028187,90000.0,1350.0,1160.83,726.0,Primary residence,33.48,Good
5028252,175000.0,5396.0,1659.08,726.0,Primary residence,48.38,Good
5028286,37000.0,1295.0,933.17,726.0,Primary residence,72.26,Good
5028311,65000.0,2113.0,1151.87,726.0,Primary residence,60.27,Good
5028352,89000.0,2819.0,1924.64,726.0,Primary residence,63.96,Good
5028424,144000.0,3600.0,2202.7000000000003,726.0,Primary residence,48.36,Good
5028529,112000.0,2054.0,1154.33,726.0,Primary residence,34.37,Good
5028555,147000.0,4410.0,939.8,726.0,Primary residence,43.67,Good
5028625,779000.0,11685.0,1044.9,726.0,Investment property,19.61,Good
5028632,70000.0,2159.0,367.69,726.0,Second residence,43.31,Good
5028679,38000.0,1394.0,991.93,726.0,Primary residence,75.35,Good
5028733,38000.0,1520.0,440.09999999999997,726.0,Primary residence,61.9,Good
5028741,110000.0,3025.0,2264.07,726.0,Primary residence,57.7,Good
5028743,97000.0,2183.0,1036.02,726.0,Primary residence,39.82,Good
