loan_id,loan_amount,interest_rate,loan_term,loan_purpose,closing_date,securitization_price,max_whole_loan_bid,best_whole_loan_buyer,target_profit_usd,best_execution_method,best_execution_price,origination_charges,lender_credits,realized_gross_profit,profit_variance
5036136,485000.0,3.25,360,Cash-out refinance,2021-09-06,104.61,104.07875,Golden Sachs,24250.000000000022,Securitization (UMBS),104.61,1891.5000000000073,0.0,22358.5,-1891.5
5036214,355000.0,3.125,360,Cash-out refinance,2021-09-06,103.19,101.65875,Storgan Manley,17750.000000000015,Securitization (UMBS),103.19,6425.5,0.0,11324.5,-6425.5
5036272,85000.0,3.375,360,Home purchase,2021-09-06,104.61,104.45375,Storgan Manley,4250.000000000004,Securitization (UMBS),104.61,331.5000000000009,0.0,3918.5,-331.5
5036289,205000.0,3.25,360,Cash-out refinance,2021-09-07,104.61,103.76625,Storgan Manley,10250.00000000001,Securitization (UMBS),104.61,799.5000000000036,0.0,9450.5,-799.5
5036449,315000.0,2.75,240,Cash-out refinance,2021-09-09,104.17,103.70125,Golden Sachs,15750.000000000015,Securitization (UMBS),104.17,2614.4999999999927,0.0,13135.5,-2614.5
5036500,285000.0,2.75,360,Refinancing,2021-09-09,103.19,102.72125,Golden Sachs,14250.000000000013,Securitization (UMBS),103.19,5158.500000000002,0.0,9091.5,-5158.5
5036590,345000.0,2.125,180,Cash-out refinance,2021-09-09,97.45,96.48125,Storgan Manley,17250.000000000015,Securitization (UMBS),97.45,26047.500000000004,0.0,-8797.5,-26047.5
5036596,185000.0,3.375,360,Cash-out refinance,2021-09-10,105.0,103.46875,Storgan Manley,9250.00000000001,Securitization (UMBS),105.0,0.0,0.0,9250.0,-0.0
5036626,225000.0,2.99,360,Cash-out refinance,2021-09-10,103.19,102.72125,Golden Sachs,11250.00000000001,Securitization (UMBS),103.19,4072.5,0.0,7177.5,-4072.5
5036677,195000.0,1.75,180,Refinancing,2021-09-11,100.93,99.77375,Storgan Manley,9750.00000000001,Securitization (UMBS),100.93,7936.499999999993,0.0,1813.5,-7936.5
5036680,485000.0,2.25,180,Refinancing,2021-09-11,99.88,99.63,PJ Logan,24250.000000000022,Securitization (UMBS),99.88,24832.000000000065,0.0,-582.0,-24832.0
5036702,175000.0,3.25,360,Cash-out refinance,2021-09-13,104.61,103.4225,Golden Sachs,8750.000000000007,Securitization (UMBS),104.61,682.5000000000018,0.0,8067.5,-682.5
5036810,305000.0,3.25,360,Cash-out refinance,2021-09-13,104.61,103.57875,Storgan Manley,15250.000000000013,Securitization (UMBS),104.61,1189.5000000000036,0.0,14060.5,-1189.5
5036833,215000.0,2.75,360,Refinancing,2021-09-14,103.19,102.5025,Golden Sachs,10750.00000000001,Securitization (UMBS),103.19,3891.500000000001,0.0,6858.5,-3891.5
5036913,315000.0,2.94,360,Refinancing,2021-09-14,104.17,104.38875,Golden Sachs,15750.000000000015,Whole Loan Sale,104.38875,2614.4999999999927,0.0,13824.56,-1925.44
5037043,395000.0,2.69,360,Home purchase,2021-09-14,99.88,97.84875,Golden Sachs,19750.00000000002,Securitization (UMBS),99.88,20224.000000000055,0.0,-474.0,-20224.0
5037071,515000.0,3.375,360,Other,2021-09-15,104.61,104.26625,Storgan Manley,25750.000000000022,Securitization (UMBS),104.61,2008.5000000000073,0.0,23741.5,-2008.5
5037144,495000.0,2.99,360,Refinancing,2021-09-15,104.17,104.38875,Storgan Manley,24750.000000000022,Whole Loan Sale,104.38875,4108.499999999985,0.0,21724.31,-3025.69
5037274,575000.0,2.625,240,Refinancing,2021-09-16,99.88,100.005,PJ Logan,28750.000000000025,Whole Loan Sale,100.005,29440.000000000076,0.0,28.75,-28721.25
5037310,245000.0,1.75,180,Refinancing,2021-09-16,100.93,100.77375,Storgan Manley,12250.000000000011,Securitization (UMBS),100.93,9971.499999999989,0.0,2278.5,-9971.5
5037324,115000.0,3.375,360,Refinancing,2021-09-16,104.61,105.51625,Storgan Manley,5750.0000000000055,Whole Loan Sale,105.51625,448.5000000000018,0.0,6343.69,593.69
5037340,145000.0,3.5,360,Home purchase,2021-09-17,105.0,105.34375,Storgan Manley,7250.000000000006,Whole Loan Sale,105.34375,0.0,0.0,7748.44,498.44
5037382,525000.0,2.75,360,Refinancing,2021-09-17,103.19,104.09625,Storgan Manley,26250.000000000022,Whole Loan Sale,104.09625,9502.5,0.0,21505.31,-4744.69
5037429,195000.0,3.99,360,Cash-out refinance,2021-09-17,105.77,105.98875,Golden Sachs,9750.00000000001,Whole Loan Sale,105.98875,-1501.4999999999636,0.0,11678.06,1928.06
5037507,595000.0,2.99,360,Refinancing,2021-09-17,103.19,103.53375,Storgan Manley,29750.000000000025,Whole Loan Sale,103.53375,10769.500000000004,0.0,21025.81,-8724.19
5037594,145000.0,2.375,144,Refinancing,2021-08-31,99.88,99.63,PJ Logan,7250.000000000006,Securitization (UMBS),99.88,7424.000000000019,0.0,-174.0,-7424.0
5037621,155000.0,2.25,180,Refinancing,2021-09-07,99.88,99.59875,Golden Sachs,7750.000000000007,Securitization (UMBS),99.88,7936.000000000021,0.0,-186.0,-7936.0
5024227,265000.0,2.75,360,Home purchase,2021-09-08,103.19,103.03375,Storgan Manley,13250.000000000011,Securitization (UMBS),103.19,4796.5,0.0,8453.5,-4796.5
5024364,455000.0,2.875,360,Refinancing,2021-09-13,104.17,104.57625,Storgan Manley,22750.000000000022,Whole Loan Sale,104.57625,3776.499999999989,0.0,20821.94,-1928.06
5024382,125000.0,2.75,360,Home purchase,2021-08-27,103.19,102.94,PJ Logan,6250.0000000000055,Securitization (UMBS),103.19,2262.5000000000005,0.0,3987.5,-2262.5
5024384,75000.0,2.125,96,Refinancing,2021-08-28,100.93,101.2425,Bank of Americans,3750.000000000003,Whole Loan Sale,101.2425,3052.499999999997,0.0,931.88,-2818.12
5024385,315000.0,2.75,360,Refinancing,2021-08-28,104.17,104.38875,Storgan Manley,15750.000000000015,Whole Loan Sale,104.38875,2614.4999999999927,0.0,13824.56,-1925.44
5024393,1475000.0,3.375,360,Refinancing,2021-08-30,104.61,103.76625,Storgan Manley,73750.00000000007,Securitization (UMBS),104.61,5752.500000000029,120.0,67997.5,-5752.5
5024486,465000.0,2.25,180,Refinancing,2021-08-30,99.88,97.72375,Golden Sachs,23250.000000000022,Securitization (UMBS),99.88,23808.000000000065,0.0,-558.0,-23808.0
5024512,105000.0,2.75,180,Home purchase,2021-08-30,103.19,101.65875,Storgan Manley,5250.000000000005,Securitization (UMBS),103.19,1900.5000000000005,0.0,3349.5,-1900.5
5024559,145000.0,2.625,360,Refinancing,2021-08-31,99.88,98.41125,Storgan Manley,7250.000000000006,Securitization (UMBS),99.88,7424.000000000019,0.0,-174.0,-7424.0
5024568,155000.0,3.125,360,Cash-out refinance,2021-09-01,104.17,103.20125,Storgan Manley,7750.000000000007,Securitization (UMBS),104.17,1286.4999999999964,0.0,6463.5,-1286.5
5024615,435000.0,3.375,360,Cash-out refinance,2021-09-01,104.61,102.95375,Golden Sachs,21750.00000000002,Securitization (UMBS),104.61,1696.5000000000036,0.0,20053.5,-1696.5
5024617,255000.0,3.375,360,Home purchase,2021-09-01,105.0,103.46875,Storgan Manley,12750.000000000011,Securitization (UMBS),105.0,0.0,0.0,12750.0,-0.0
5024668,265000.0,3.14,360,Cash-out refinance,2021-09-02,103.19,101.84625,Golden Sachs,13250.000000000011,Securitization (UMBS),103.19,4796.5,0.0,8453.5,-4796.5
5024689,155000.0,2.625,240,Cash-out refinance,2021-09-02,99.88,97.34875,Golden Sachs,7750.000000000007,Securitization (UMBS),99.88,7936.000000000021,0.0,-186.0,-7936.0
5024724,585000.0,2.99,360,Refinancing,2021-09-02,104.17,103.01375,Storgan Manley,29250.000000000025,Securitization (UMBS),104.17,4855.499999999985,0.0,24394.5,-4855.5
5024845,265000.0,3.19,360,Cash-out refinance,2021-09-02,103.19,101.84625,Golden Sachs,13250.000000000011,Securitization (UMBS),103.19,4796.5,0.0,8453.5,-4796.5
5024902,145000.0,2.99,360,Cash-out refinance,2021-09-03,104.17,102.82625,Golden Sachs,7250.000000000006,Securitization (UMBS),104.17,1203.4999999999964,0.0,6046.5,-1203.5
5024995,575000.0,2.25,360,Refinancing,2021-09-03,99.88,100.22375,Storgan Manley,28750.000000000025,Whole Loan Sale,100.22375,29440.000000000076,0.0,1286.56,-27463.44
5025029,95000.0,2.99,360,Refinancing,2021-09-04,104.17,102.38875,Golden Sachs,4750.000000000005,Securitization (UMBS),104.17,788.4999999999977,0.0,3961.5,-788.5
5025122,705000.0,3.19,360,Cash-out refinance,2021-09-04,103.19,101.65875,Golden Sachs,35250.00000000003,Securitization (UMBS),103.19,12760.5,0.0,22489.5,-12760.5
5025201,275000.0,2.99,360,Refinancing,2021-09-04,103.19,103.53375,Storgan Manley,13750.000000000013,Whole Loan Sale,103.53375,4977.500000000002,0.0,9717.81,-4032.19
5025204,335000.0,2.875,204,Cash-out refinance,2021-09-06,104.17,104.51375,Storgan Manley,16750.000000000015,Whole Loan Sale,104.51375,2780.499999999991,0.0,15121.06,-1628.94
5025224,465000.0,2.75,360,Home purchase,2021-09-07,104.17,105.07625,Storgan Manley,23250.000000000022,Whole Loan Sale,105.07625,3859.499999999989,0.0,23604.56,354.56
5025225,385000.0,2.875,360,Home purchase,2021-09-07,103.19,101.65875,Storgan Manley,19250.00000000002,Securitization (UMBS),103.19,6968.500000000004,0.0,12281.5,-6968.5
5025235,315000.0,2.25,180,Refinancing,2021-09-07,99.88,98.72375,Storgan Manley,15750.000000000015,Securitization (UMBS),99.88,16128.000000000044,0.0,-378.0,-16128.0
5025261,145000.0,3.5,360,Cash-out refinance,2021-09-08,104.61,104.45375,Storgan Manley,7250.000000000006,Securitization (UMBS),104.61,565.5000000000018,0.0,6684.5,-565.5
5025320,225000.0,2.625,360,Cash-out refinance,2021-09-09,99.88,98.41125,Golden Sachs,11250.00000000001,Securitization (UMBS),99.88,11520.00000000003,0.0,-270.0,-11520.0
5025367,1795000.0,2.875,360,Refinancing,2021-09-11,103.19,101.78375,Storgan Manley,89750.00000000007,Securitization (UMBS),103.19,32489.5,0.0,57260.5,-32489.5
5025413,245000.0,2.99,360,Cash-out refinance,2021-09-13,104.17,103.70125,Storgan Manley,12250.000000000011,Securitization (UMBS),104.17,2033.4999999999945,0.0,10216.5,-2033.5
5025445,335000.0,2.75,360,Cash-out refinance,2021-09-14,103.19,102.03375,Storgan Manley,16750.000000000015,Securitization (UMBS),103.19,6063.500000000002,0.0,10686.5,-6063.5
5025511,535000.0,2.99,360,Cash-out refinance,2021-09-14,104.17,105.07625,Storgan Manley,26750.000000000025,Whole Loan Sale,105.07625,4440.499999999989,0.0,27157.94,407.94
5025598,255000.0,2.99,360,Cash-out refinance,2021-09-14,104.17,104.01375,Storgan Manley,12750.000000000011,Securitization (UMBS),104.17,2116.4999999999927,0.0,10633.5,-2116.5
5025602,175000.0,2.875,360,Home purchase,2021-09-14,103.19,104.09625,Storgan Manley,8750.000000000007,Whole Loan Sale,104.09625,3167.5,0.0,7168.44,-1581.56
5025778,135000.0,3.5,360,Cash-out refinance,2021-09-15,105.0,105.21875,Golden Sachs,6750.000000000006,Whole Loan Sale,105.21875,0.0,0.0,7045.31,295.31
5025869,945000.0,2.875,360,Refinancing,2021-09-15,103.19,102.22125,Storgan Manley,47250.000000000044,Securitization (UMBS),103.19,17104.500000000007,0.0,30145.5,-17104.5
5025878,265000.0,2.75,360,Refinancing,2021-09-15,103.19,103.40875,Golden Sachs,13250.000000000011,Whole Loan Sale,103.40875,4796.5,0.0,9033.19,-4216.81
5025942,365000.0,3.25,360,Cash-out refinance,2021-09-16,105.0,105.90625,Storgan Manley,18250.000000000015,Whole Loan Sale,105.90625,0.0,0.0,21557.81,3307.81
5025985,105000.0,3.5,360,Cash-out refinance,2021-09-16,104.61,104.14125,Storgan Manley,5250.000000000005,Securitization (UMBS),104.61,409.5000000000018,0.0,4840.5,-409.5
5025996,425000.0,2.99,180,Cash-out refinance,2021-09-16,103.19,103.53375,Storgan Manley,21250.00000000002,Whole Loan Sale,103.53375,7692.500000000002,0.0,15018.44,-6231.56
5026209,135000.0,2.875,360,Home purchase,2021-09-16,103.19,102.94,PJ Logan,6750.000000000006,Securitization (UMBS),103.19,2443.500000000001,0.0,4306.5,-2443.5
5026213,175000.0,2.75,360,Refinancing,2021-09-16,104.17,104.38875,Golden Sachs,8750.000000000007,Whole Loan Sale,104.38875,1452.4999999999945,0.0,7680.31,-1069.69
5026310,155000.0,3.125,360,Home purchase,2021-09-17,103.19,102.09625,Storgan Manley,7750.000000000007,Securitization (UMBS),103.19,2805.500000000001,0.0,4944.5,-2805.5
5026343,405000.0,2.75,360,Refinancing,2021-09-17,103.19,103.59625,Storgan Manley,20250.00000000002,Whole Loan Sale,103.59625,7330.500000000002,0.0,14564.81,-5685.19
5026384,335000.0,2.5,360,Cash-out refinance,2021-09-17,99.88,99.53625,Storgan Manley,16750.000000000015,Securitization (UMBS),99.88,17152.000000000044,0.0,-402.0,-17152.0
5026409,545000.0,2.99,360,Home purchase,2021-09-17,103.19,103.59625,Storgan Manley,27250.000000000025,Whole Loan Sale,103.59625,9864.500000000004,0.0,19599.56,-7650.44
5026539,475000.0,2.75,360,Cash-out refinance,2021-09-11,104.17,103.20125,Golden Sachs,23750.000000000022,Securitization (UMBS),104.17,3942.499999999989,0.0,19807.5,-3942.5
5026544,455000.0,2.75,360,Refinancing,2021-09-11,103.19,102.03375,Golden Sachs,22750.000000000022,Securitization (UMBS),103.19,8235.500000000004,0.0,14514.5,-8235.5
5026619,75000.0,2.99,180,Refinancing,2021-08-28,103.19,102.94,PJ Logan,3750.000000000003,Securitization (UMBS),103.19,1357.5,0.0,2392.5,-1357.5
5026687,245000.0,3.19,360,Cash-out refinance,2021-08-13,103.19,102.94,PJ Logan,12250.000000000011,Securitization (UMBS),103.19,4434.500000000001,0.0,7815.5,-4434.5
5026756,625000.0,2.99,360,Home purchase,2021-08-23,103.19,103.59625,Storgan Manley,31250.00000000003,Whole Loan Sale,103.59625,11312.500000000004,0.0,22476.56,-8773.44
5026909,195000.0,3.875,360,Cash-out refinance,2021-08-26,106.41,104.44125,Golden Sachs,9750.00000000001,Securitization (UMBS),106.41,-2749.5,0.0,12499.5,2749.5
5027057,615000.0,2.75,360,Home purchase,2021-08-30,103.19,102.94,PJ Logan,30750.00000000003,Securitization (UMBS),103.19,11131.500000000004,0.0,19618.5,-11131.5
5027065,165000.0,2.99,240,Cash-out refinance,2021-08-31,103.19,103.53375,Storgan Manley,8250.000000000007,Whole Loan Sale,103.53375,2986.500000000001,0.0,5830.69,-2419.31
5027147,445000.0,2.75,360,Home purchase,2021-09-01,103.19,101.65875,Storgan Manley,22250.00000000002,Securitization (UMBS),103.19,8054.5,0.0,14195.5,-8054.5
5027211,435000.0,2.625,360,Refinancing,2021-09-01,99.88,99.03625,Storgan Manley,21750.00000000002,Securitization (UMBS),99.88,22272.00000000006,0.0,-522.0,-22272.0
5027317,275000.0,3.25,360,Home purchase,2021-09-02,104.61,103.45375,Storgan Manley,13750.000000000013,Securitization (UMBS),104.61,1072.5000000000036,0.0,12677.5,-1072.5
5027349,245000.0,2.75,240,Refinancing,2021-09-02,103.19,102.90875,Storgan Manley,12250.000000000011,Securitization (UMBS),103.19,4434.500000000001,0.0,7815.5,-4434.5
5027439,285000.0,3.25,360,Cash-out refinance,2021-09-02,104.61,102.95375,Storgan Manley,14250.000000000013,Securitization (UMBS),104.61,1111.5000000000036,0.0,13138.5,-1111.5
5027470,125000.0,2.75,180,Cash-out refinance,2021-09-02,103.19,102.72125,Storgan Manley,6250.0000000000055,Securitization (UMBS),103.19,2262.5000000000005,0.0,3987.5,-2262.5
5027552,105000.0,2.75,132,Refinancing,2021-09-03,103.19,101.97125,Golden Sachs,5250.000000000005,Securitization (UMBS),103.19,1900.5000000000005,0.0,3349.5,-1900.5
5027557,215000.0,2.99,240,Cash-out refinance,2021-09-03,103.19,101.28375,Golden Sachs,10750.00000000001,Securitization (UMBS),103.19,3891.500000000001,0.0,6858.5,-3891.5
5027573,545000.0,2.5,180,Cash-out refinance,2021-09-03,103.03,103.43625,Storgan Manley,27250.000000000025,Whole Loan Sale,103.43625,10736.50000000003,0.0,18727.56,-8522.44
5027591,445000.0,3.125,360,Cash-out refinance,2021-09-03,103.19,103.59625,Storgan Manley,22250.00000000002,Whole Loan Sale,103.59625,8054.5,0.0,16003.31,-6246.69
5027595,245000.0,2.75,240,Refinancing,2021-09-04,103.19,0.0,Golden Sachs,12250.000000000011,Securitization (UMBS),103.19,4434.500000000001,0.0,7815.5,-4434.5
5027630,215000.0,2.875,240,Cash-out refinance,2021-09-04,103.19,102.72125,Storgan Manley,10750.00000000001,Securitization (UMBS),103.19,3891.500000000001,0.0,6858.5,-3891.5
5027633,225000.0,2.75,240,Cash-out refinance,2021-09-04,103.19,103.40875,Golden Sachs,11250.00000000001,Whole Loan Sale,103.40875,4072.5,0.0,7669.69,-3580.31
5027671,245000.0,3.25,360,Refinancing,2021-09-04,105.0,104.65625,Storgan Manley,12250.000000000011,Securitization (UMBS),105.0,0.0,0.0,12250.0,-0.0
5027686,145000.0,3.625,360,Cash-out refinance,2021-09-06,104.61,102.89125,Golden Sachs,7250.000000000006,Securitization (UMBS),104.61,565.5000000000018,0.0,6684.5,-565.5
5027768,465000.0,2.99,360,Refinancing,2021-09-06,104.17,104.51375,Storgan Manley,23250.000000000022,Whole Loan Sale,104.51375,3859.499999999989,0.0,20988.94,-2261.06
5027804,315000.0,3.125,360,Cash-out refinance,2021-09-07,103.19,102.90875,Storgan Manley,15750.000000000015,Securitization (UMBS),103.19,5701.500000000002,0.0,10048.5,-5701.5
5027868,85000.0,3.75,360,Refinancing,2021-09-07,105.77,105.98875,Golden Sachs,4250.000000000004,Whole Loan Sale,105.98875,-654.4999999999845,0.0,5090.44,840.44
5027902,165000.0,2.875,360,Refinancing,2021-09-07,103.19,101.65875,Storgan Manley,8250.000000000007,Securitization (UMBS),103.19,2986.500000000001,0.0,5263.5,-2986.5
5027987,345000.0,2.625,360,Cash-out refinance,2021-09-07,103.03,102.06125,Storgan Manley,17250.000000000015,Securitization (UMBS),103.03,6796.500000000016,0.0,10453.5,-6796.5
5028009,805000.0,2.75,360,Refinancing,2021-09-07,103.19,103.53375,Storgan Manley,40250.00000000004,Whole Loan Sale,103.53375,14570.500000000004,0.0,28446.69,-11803.31
5028049,305000.0,2.75,180,Refinancing,2021-09-07,104.17,102.88875,Golden Sachs,15250.000000000013,Securitization (UMBS),104.17,2531.499999999991,0.0,12718.5,-2531.5
5028097,315000.0,2.75,360,Cash-out refinance,2021-09-07,104.17,102.51375,Golden Sachs,15750.000000000015,Securitization (UMBS),104.17,2614.4999999999927,0.0,13135.5,-2614.5
5028201,175000.0,3.25,240,Home purchase,2021-09-08,104.61,103.07875,Golden Sachs,8750.000000000007,Securitization (UMBS),104.61,682.5000000000018,0.0,8067.5,-682.5
5028228,85000.0,3.75,360,Cash-out refinance,2021-09-08,105.77,104.80125,Storgan Manley,4250.000000000004,Securitization (UMBS),105.77,-654.4999999999845,0.0,4904.5,654.5
5028306,215000.0,2.5,216,Refinancing,2021-09-09,99.88,100.22375,Storgan Manley,10750.00000000001,Whole Loan Sale,100.22375,11008.00000000003,0.0,481.06,-10268.94
5028334,335000.0,1.99,168,Refinancing,2021-09-09,100.93,100.68,PJ Logan,16750.000000000015,Securitization (UMBS),100.93,13634.499999999985,0.0,3115.5,-13634.5
5028487,265000.0,2.875,360,Refinancing,2021-09-09,103.19,103.40875,Storgan Manley,13250.000000000011,Whole Loan Sale,103.40875,4796.5,0.0,9033.19,-4216.81
5028492,85000.0,2.875,240,Refinancing,2021-09-10,103.19,103.28375,Storgan Manley,4250.000000000004,Whole Loan Sale,103.28375,1538.5000000000005,0.0,2791.19,-1458.81
5028504,545000.0,2.875,360,Home purchase,2021-09-11,103.19,102.90875,Storgan Manley,27250.000000000025,Securitization (UMBS),103.19,9864.500000000004,0.0,17385.5,-9864.5
5028505,265000.0,2.99,360,Cash-out refinance,2021-09-11,104.17,103.01375,Golden Sachs,13250.000000000011,Securitization (UMBS),104.17,2199.4999999999927,0.0,11050.5,-2199.5
5028524,295000.0,2.125,180,Refinancing,2021-09-13,100.93,99.39875,Storgan Manley,14750.000000000013,Securitization (UMBS),100.93,12006.499999999987,0.0,2743.5,-12006.5
5028533,365000.0,2.99,360,Refinancing,2021-09-13,104.17,103.07625,Storgan Manley,18250.000000000015,Securitization (UMBS),104.17,3029.499999999989,0.0,15220.5,-3029.5
5028544,365000.0,2.875,360,Cash-out refinance,2021-09-13,103.19,102.5025,Golden Sachs,18250.000000000015,Securitization (UMBS),103.19,6606.5,0.0,11643.5,-6606.5
5028590,305000.0,2.375,240,Refinancing,2021-09-13,99.88,100.78625,Storgan Manley,15250.000000000013,Whole Loan Sale,100.78625,15616.00000000004,0.0,2398.06,-12851.94
5028603,105000.0,2.625,240,Refinancing,2021-09-14,99.88,99.28625,Storgan Manley,5250.000000000005,Securitization (UMBS),99.88,5376.000000000014,0.0,-126.0,-5376.0
5028692,175000.0,3.25,360,Cash-out refinance,2021-09-14,104.61,104.82875,Golden Sachs,8750.000000000007,Whole Loan Sale,104.82875,682.5000000000018,0.0,8450.31,-299.69
5028719,295000.0,2.75,180,Cash-out refinance,2021-09-14,104.17,104.51375,Storgan Manley,14750.000000000013,Whole Loan Sale,104.51375,2448.4999999999927,0.0,13315.56,-1434.44
5028850,205000.0,2.875,360,Cash-out refinance,2021-09-14,104.17,103.4825,Golden Sachs,10250.00000000001,Securitization (UMBS),104.17,1701.4999999999945,0.0,8548.5,-1701.5
5028996,185000.0,3.25,360,Cash-out refinance,2021-09-14,104.61,104.45375,Storgan Manley,9250.00000000001,Securitization (UMBS),104.61,721.5000000000036,0.0,8528.5,-721.5
